	sentence	label
2020	churns up not one but two flagrantly fake thunderstorms to underscore the action 	0
9106	flailing 	0
576	maudlin or 	0
33138	disjointed mess 	0
56942	are actually releasing it into theaters 	0
38590	stuffiest 	0
51524	they just have problems , which are neither original nor are presented in convincing way . 	0
1921	and it 's not that funny -- which is just generally insulting . 	0
38004	like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz 	0
26234	i suspect that there are more interesting ways of dealing with the subject . 	0
10403	an abyss of clichés , depression and bad alternative music 	0
24121	aftertaste 	0
26377	breaks the mood with absurdly inappropriate ` comedy ' scenes 	0
34831	lingering creepiness one 	0
52269	given the stale plot and pornographic way the film revels in swank apartments , clothes and parties 	0
18676	cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes . 	0
16622	casting shatner as a legendary professor and kunis as a brilliant college student -- where 's pauly shore as the rocket scientist ? 	0
14471	puzzle his most ardent fans 	0
62134	much like its easily dismissive 	0
26848	jealous 	0
27240	insufficiently cathartic 	0
54775	fang-baring lullaby 	0
9992	why this project was undertaken 	0
64281	the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil 	0
28726	sign a pact to burn the negative and the script and pretend the whole thing never existed 	0
37095	's both sitcomishly predictable and cloying in its attempts to be poignant . 	0
40686	so devoid of pleasure or sensuality 	0
61369	clare peploe 's airless movie adaptation could use a little american pie-like irreverence . 	0
37511	whatever flaws igby goes down may possess 	0
23960	is the word for the big-fisted direction of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach . 	0
59180	, hartley created a monster but did n't know how to handle it . 	0
49108	trifling 	0
13064	a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children 's television . 	0
3169	dissing the film that they did n't mind the ticket cost 	0
22082	trivializing it 	0
45700	there 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination . 	0
39490	mtv schmucks 	0
39294	heartily sick 	0
42938	an already thin story 	0
36330	had a lot of problems with this movie . 	0
26603	consciously dumbed-down approach 	0
39327	shadowy 	0
17186	makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes 	0
228	because he acts so goofy all the time 	0
57557	it turns out to be affected and boring 	0
66301	is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors . 	0
22165	scarcely worth a mention 	0
64752	it does n't improve upon the experience of staring at a blank screen 	0
21602	too long and unfocused 	0
65474	light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in birthday girl -- 	0
45974	sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams 	0
42400	imagine ( if possible ) a pasolini film without passion or politics , or an almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching o fantasma . 	0
14159	unlikely to become a household name on the basis of his first starring vehicle 	0
10173	has dreamed up such blatant and sickening product placement in a movie 	0
21030	flick cliches 	0
27290	good-looking but relentlessly lowbrow outing plays like clueless does south fork . 	0
58900	is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer . 	0
52131	'm afraid . 	0
29421	his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum 	0
60029	utter mush ... conceited pap 	0
22479	none of this is meaningful or memorable , but 	0
15026	disappointing 	0
15797	wince in embarrassment and others , 	0
16942	could have -- should have 	0
63695	a little more intensity and a little less charm would have saved this film a world of hurt . 	0
40252	critiquing itself at every faltering half-step of its development 	0
21215	overstays its natural running time 	0
34775	of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time 	0
33540	irritates and saddens me that martin lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere . 	0
55831	no respectable halloween costume shop would ever try to sell 	0
65938	it 's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug . 	0
39346	destructive 	0
12742	gross 	0
10110	a sea of visual and verbal clichés 	0
2663	got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat 	0
8592	one problem with the movie , directed by joel schumacher 	0
56721	much of a plunge 	0
33473	that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie 	0
1711	the emotional overload of female angst irreparably drags the film down . 	0
8063	overburdened with complicated plotting and banal dialogue 	0
33966	pompous 	0
4755	helped give a spark to `` chasing amy '' and `` changing lanes '' falls flat as thinking man cia agent jack ryan in this summer 's new action film , `` the sum of all fears 	0
31712	blown 	0
19417	less funny than it should be and 	0
29702	a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls . 	0
28455	a derivative collection 	0
536	, reality shows -- reality shows for god 's sake ! 	0
28258	permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations 	0
3291	that martin lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere 	0
59606	cassavetes thinks he 's making dog day afternoon with a cause , but all he 's done is to reduce everything he touches to a shrill , didactic cartoon . 	0
61975	peppered with false starts and 	0
54555	pretentious , fascinating , ludicrous , provocative and vainglorious 	0
57020	resist 	0
52636	under our skin 	0
25486	that was old when ` angels with dirty faces ' appeared in 1938 	0
11892	proves once again that a man in drag is not in and of himself funny . 	0
13109	is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie 	0
51830	noise , mayhem and stupidity 	0
52185	in the worst sense of the expression 	0
41234	its own meager weight 	0
27892	thoughtless , random , superficial humor and a lot 	0
32571	come away thinking not only that kate is n't very bright , but that she has n't been worth caring about and that maybe she , janine and molly -- an all-woman dysfunctional family -- deserve one another 	0
2820	it is not worth 	0
63738	in a sick , twisted sort of way 	0
61324	in a downward narcotized spiral 	0
21294	will be put to sleep or bewildered by the artsy and often pointless visuals 	0
45367	is n't even a movie 	0
5453	unfortunately , outnumber the hits by three-to-one . 	0
54448	perry 's good and his is an interesting character , but `` serving sara '' has n't much more to serve than silly fluff 	0
22448	's self-defeatingly decorous 	0
5526	the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . 	0
7071	when it is n't merely offensive 	0
1872	that few will bother thinking it all through 	0
54951	, parker exposes the limitations of his skill and the basic flaws in his vision . ' 	0
24283	most viewers will wish there had been more of the `` queen '' and less of the `` damned . '' 	0
46765	you 're a struggling nobody 	0
52557	familiar -- and not in a good way 	0
59735	buried somewhere inside its fabric , but never clearly seen or 	0
52497	unbearably lame . 	0
37216	a loud , low-budget and tired formula film that arrives cloaked in the euphemism ` urban drama . ' 	0
15937	of the most frantic , virulent and foul-natured christmas season pics ever delivered by a hollywood studio 	0
33623	there 's no discernible feeling beneath the chest hair 	0
4685	is n't an ounce of honest poetry in his entire script 	0
55442	the acting is amateurish , the cinematography is atrocious , the direction is clumsy 	0
13539	an 88-minute rip-off of the rock 	0
65791	lack of spontaneity in its execution and a dearth of real poignancy 	0
25495	the movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the holocaust escape story , minac drains his movie of all individuality 	0
4064	's exactly the kind of movie toback 's detractors always accuse him of making . 	0
51856	hackneyed 	0
65657	jumps around with little logic or continuity 	0
2367	was n't one of the film 's virtues . 	0
11326	overplayed and exaggerated 	0
14554	( macdowell ) ventures beyond her abilities several times here and reveals how bad an actress she is . 	0
50657	most of the problems with the film 	0
13215	do n't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money . 	0
45872	best forgotten 	0
65766	abomination 	0
3448	in narcissism and self-congratulation disguised as a tribute 	0
32099	that does n't offer any insight into why , for instance , good things happen to bad people 	0
48677	a rambling ensemble piece with loosely connected characters and plots that never quite gel . 	0
25792	the laborious pacing and 	0
54418	spreads itself too thin 	0
8655	stress ` dumb 	0
58964	a film neither bitter nor sweet 	0
9441	although devoid of objectivity and full of nostalgic comments from the now middle-aged participants 	0
19716	heavy-handed , manipulative 	0
37730	turns me into that annoying specimen of humanity that i usually dread encountering the most 	0
30053	utter lack 	0
595	hopelessly juvenile 	0
55172	helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome 	0
30482	just because it seems obligatory 	0
50731	be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen 	0
65533	, sad dance 	0
25920	to slap her creators because they 're clueless and inept 	0
2031	sodden and glum 	0
4107	the whole thing never existed 	0
24750	a load of clams left in the broiling sun for a good three days 	0
28980	come from seeing former nymphette juliette lewis playing a salt-of-the-earth mommy named minnie and watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell 	0
12181	a no-surprise series of explosions and violence while banderas looks like he 's not trying to laugh at how bad 	0
32607	emptiness and 	0
36391	is worse : the poor acting by the ensemble cast , the flat dialogue by vincent r. nebrida or the gutless direction by laurice guillen 	0
44576	downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg-13 rating . 	0
7552	is a variant of the nincompoop benigni persona 	0
40659	recognized as the man who bilked unsuspecting moviegoers 	0
31159	then biting into it and finding the filling missing 	0
36257	before i see this piece of crap again 	0
35667	violent , vulgar and forgettably entertaining 	0
3598	can hear you snore 	0
18181	tastelessness 	0
32888	yet another iteration of what 's become one of the movies ' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally `` superior '' friends , family ... 	0
55411	blame eddie murphy 	0
14370	is a dud 	0
54442	kill michael myers for good : stop buying tickets to these movies 	0
58951	gets too cloying 	0
37076	is throwing up his hands in surrender , is firing his r&d people , 	0
1386	falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice . 	0
45976	bean drops the ball too many times 	0
13683	only had a week to live 	0
33326	a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film 	0
45877	some futile concoction that was developed hastily after oedekerk 	0
16730	painful improbability 	0
34462	heart attack 	0
54970	ultimately offers nothing more than people in an urban jungle needing other people to survive 	0
34978	predictable and 	0
33597	frightening late fees 	0
44010	be another shameless attempt by disney 	0
59657	through a dreary tract of virtually plotless meanderings 	0
44145	reminds at every turn of elizabeth berkley 's flopping dolphin-gasm 	0
4941	dull , 	0
64876	look too deep into the story 	0
32412	predictable plotting 	0
5217	been held hostage by generic scripts that seek to remake sleepless in seattle again and again 	0
6387	the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull 	0
59865	inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography 	0
7186	tries so hard to be quirky and funny that the strain is all too evident 	0
7571	mediocre movies 	0
30654	if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances . 	0
22775	old garbage 	0
23276	muddled 	0
19145	of childhood innocence combined with indoctrinated prejudice 	0
41869	dull , spiritless , silly and monotonous 	0
531	underachiever 	0
64105	of a copenhagen neighborhood coping with the befuddling complications life 	0
56383	showtime deserves the hook . 	0
22157	no amount of nostalgia for carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it . 	0
17431	what little atmosphere is generated by the shadowy lighting , macabre sets , and 	0
25669	mean-spirited film 	0
62009	just a string of stale gags , with no good inside dope , and no particular bite . 	0
297	handsome but unfulfilling suspense drama 	0
15757	as the lousy tarantino imitations have subsided 	0
43572	it 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as the grey zone 	0
31858	most unpleasant things 	0
25330	, the movie is busy contriving false , sitcom-worthy solutions to their problems . 	0
60037	unrealized 	0
785	takes a really long , slow and dreary time 	0
61819	debut effort by `` project greenlight '' winner is sappy and amateurish . 	0
59821	distressing 	0
61596	dip into your wallet , swipe 90 minutes of your time , 	0
40637	two directors with far less endearing disabilities 	0
45042	is a big letdown . 	0
64790	to burn the negative and the script and pretend the whole thing never existed 	0
64068	could watch this movie and be so skeeved out that they 'd need a shower 	0
34982	can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity 	0
61060	pity 	0
49575	might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) 	0
36934	's virtually impossible to like any of these despicable characters . 	0
49308	ends up merely pretentious -- in a grisly sort of way 	0
11137	high points to keep this from being a complete waste of time 	0
42865	winds up moving in many directions as it searches ( vainly , i think ) for something fresh to say 	0
4024	is its reliance on formula , though 	0
52006	does n't offer audiences any way of gripping what its point is , or even its attitude toward its subject 	0
23052	walked out muttering words like `` horrible '' and `` terrible , '' but had so much fun dissing the film that they did n't mind the ticket cost . 	0
39984	disappointed 	0
4388	one big excuse to play one lewd scene after another 	0
23433	a sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices . 	0
61490	zero-dimensional , unlikable characters 	0
14985	it all unfolds predictably , 	0
42061	that 'll be much funnier than anything in the film ... 	0
20101	is a remake by the numbers , linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie . 	0
41712	on offensive , waste of time , money and celluloid 	0
31043	of what 's wrong with this increasingly pervasive aspect of gay culture 	0
62115	doltish and 	0
64078	, all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill . 	0
30506	formulaic 	0
2745	takes no apparent joy 	0
43062	unlikable , uninteresting , unfunny , 	0
31973	nothing 's happening 	0
15883	the horrifying historical reality 	0
39409	empty stud knockabout 	0
41225	ranges from bad to bodacious 	0
16213	to some eyes this will seem like a recycling of clichés , an assassin 's greatest hits . 	0
16179	a dramatic slap 	0
44824	, wan na watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ? 	0
28567	when her real-life persona is so charmless and vacant 	0
1912	as the long-faced sad sack 	0
26491	re-fried 	0
24916	is insipid 	0
591	a philosophical void 	0
29885	i just saw this movie ... well , it 's probably not accurate to call it a movie . 	0
4662	it 's so downbeat and nearly humorless that it becomes a chore to sit through -- despite some first-rate performances by its lead . 	0
66152	misleading 	0
17413	worse yet 	0
49721	by poor casting 	0
33162	be numbing 	0
52324	it 's stuffy and pretentious in a give-me-an-oscar kind of way 	0
60392	ignored it in favor of old ` juvenile delinquent ' paperbacks with titles 	0
2091	) taste for `` shock humor '' will wear thin on all 	0
4801	seem more like medicine 	0
19851	take on loss and loneliness . 	0
17894	seen it all before 	0
27834	is genial but never inspired , and little about it will stay with you 	0
17651	addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row 	0
7714	numbness 	0
66190	owed to benigni 	0
48996	will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic 	0
8124	pure misogynist evil 	0
64369	to be bad 	0
42053	aggravating 	0
19002	the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies ' underwear . 	0
24420	will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering ? 	0
28679	not in a good way 	0
38488	murderer 	0
42700	the cruelty and suffering 	0
39096	a flimsy excuse 	0
30597	bluster and 	0
64988	pig 	0
10354	cram earplugs 	0
27686	has been overexposed , 	0
17281	, should n't the reality seem at least passably real ? 	0
34119	exploitation flick 	0
16650	to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device 	0
31972	it 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long . 	0
44409	will certainly succeed in alienating most viewers 	0
53306	plot , characters , drama , emotions , ideas -- all are irrelevant to the experience of seeing the scorpion king . 	0
18379	probably wo n't have you swinging from the trees hooting it 's praises 	0
39412	an unsuccessful attempt 	0
28910	otherwise appalling , and 	0
59239	the story 's pathetic and 	0
36870	by mediocrity 	0
21733	terminally brain dead production . 	0
20808	it 's in the action scenes that things fall apart . 	0
20961	this ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it . 	0
63233	is to frighten and disturb 	0
39355	although olivier assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation 	0
49033	not everyone will welcome or accept the trials of henry kissinger as faithful portraiture , 	0
4028	weighted down with slow , uninvolving storytelling and flat acting . 	0
36465	but the film itself is ultimately quite unengaging . 	0
29884	plays like a badly edited , 91-minute trailer ( and ) the director ca n't seem to get a coherent rhythm going . 	0
44737	a muted freak-out 	0
63892	a sappy , preachy one at that 	0
37328	succumbing to sentimentality 	0
21728	no-surprise 	0
13294	-- sometimes tedious -- 	0
60977	is as bad as you think , and worse than you can imagine . 	0
29187	wan na watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ? 	0
2493	drab 	0
67301	threatens 	0
22930	just a string of stale gags 	0
39150	estranged from reality 	0
59217	it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but it 's so muddled and derivative that few will bother thinking it all through . 	0
202	believe it or not , jason actually takes a backseat in his own film to special effects 	0
64552	is not as terrible as the synergistic impulse that created it 	0
46806	had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine 	0
65086	highly uneven and inconsistent ... margarita happy hour kinda 	0
36910	the big screen postcard that is a self-glorified martin lawrence lovefest 	0
24403	's just rather leaden and dull 	0
60494	who paid to see it 	0
9932	's supposed to be a romantic comedy 	0
7972	the direction occasionally rises to the level of marginal competence 	0
18251	human nature , in short , is n't nearly as funny as it thinks it is ; neither is it as smart . 	0
23236	a bit exploitative 	0
5455	insipid script 	0
15886	is too steeped in fairy tales and other childish things 	0
32809	's a brazenly misguided project 	0
23462	plays like a living-room war of the worlds , gaining most of its unsettling force from the suggested and the unknown . 	0
40964	been lost in the translation 	0
39316	sink it 	0
63238	littered with celluloid garbage 	0
47895	nothing compared to the movie 's contrived , lame screenplay and listless direction 	0
62556	and mainly unfunny 	0
5604	less a documentary and more propaganda 	0
62410	the wounds of the tortured and self-conscious material 	0
3470	's little to recommend snow dogs 	0
33603	the picture seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain . 	0
46793	begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining 	0
7209	bibbidy-bobbidi-bland . 	0
22554	a movie that , quite simply , should n't have been made 	0
50836	like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they 're struggling to create . 	0
18358	the santa clause 2 's plot may sound like it was co-written by mattel executives and lobbyists for the tinsel industry . 	0
30153	of a movie saddled with an amateurish screenplay 	0
63833	the broiling sun 	0
33243	though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy 	0
51428	a bad premise , 	0
20874	frustration 	0
39245	unrelated shorts 	0
66432	go from stark desert 	0
28102	's just not very smart 	0
48314	creatively stillborn 	0
9785	does n't mean it 's good enough for our girls 	0
47082	numbing experience to watch 	0
39999	of the great crimes 	0
9899	by people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
5177	easy to make such a worthless film 	0
66723	more annoying 	0
32836	the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy 	0
33580	is murder by numbers , and as easy to be bored by as your abc 's , 	0
39972	your least favorite 	0
26551	a rip-off twice removed , modeled after ( seagal 's ) earlier copycat under siege , sometimes referred to as die hard on a boat . 	0
1444	incessantly 	0
61415	to burn every print of the film 	0
29106	a pretentious mess ... 	0
49032	contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin 	0
23888	feels counterproductive 	0
48152	is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience . 	0
39639	are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all 	0
30808	trashy time 	0
50732	a jarring , new-agey tone creeping into the second half 	0
66788	a droll sense 	0
7578	is as bad at it is cruel 	0
27720	all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness . 	0
42330	in the end , the weight of water comes to resemble the kind of soft-core twaddle you 'd expect to see on showtime 's ` red shoe diaries . ' 	0
4704	there may have been a good film in `` trouble every day , '' but it is not what is on the screen 	0
50160	turgid 	0
24324	barely registering a blip on the radar screen of 2002 	0
8535	what the hell was coming next 	0
38848	length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue 	0
2704	two star script 	0
47909	are telegraphed in the most blithe exchanges gives the film its lingering tug . 	0
3274	weave a protective cocoon around his own ego 	0
27631	a dull moment 	0
28957	hideously 	0
7076	the director , with his fake backdrops and stately pacing , never settles on a consistent tone . 	0
3572	were convinced to waste their time 	0
2846	what 's with all the shooting 	0
14478	i 'd rather watch them on the animal planet . 	0
4677	feels impersonal , almost generic 	0
2352	easy jokes and insults 	0
21787	murky 	0
15166	sucked 	0
36539	the somber pacing and lack of dramatic fireworks make green dragon seem more like medicine than entertainment . 	0
144	absolutely and completely ridiculous and 	0
53057	offers little insight into the experience of being forty , female and single . 	0
52012	it 's not a motion picture ; 	0
63139	choke 	0
1319	under the skin of a man we only know as an evil , monstrous lunatic 	0
63549	does n't offer much in terms of plot or acting . 	0
50547	people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks 	0
17185	-- and disposable story -- 	0
28650	is tedious though ford and neeson capably hold our interest , but its just not a thrilling movie . 	0
41332	a visual style that incorporates rotoscope animation for no apparent reason except 	0
25908	skidding 	0
65298	not 	0
62899	winds up looking like a bunch of talented thesps slumming it 	0
8839	, often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story 	0
41878	acidic all-male 	0
3209	tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony 	0
50946	sluggish , tonally uneven 	0
57135	rife with nutty cliches and far too much dialogue . 	0
16135	assert 	0
53220	falters in its recycled aspects , implausibility , and sags in pace 	0
66214	ultimately , the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms. paltrow employs to authenticate her british persona is another liability . 	0
41707	loquacious and dreary piece 	0
8763	writing , skewed characters , and the title performance by kieran culkin 	0
46616	you 'll be as bored watching morvern callar as the characters are in it 	0
65957	a verbal duel 	0
24275	he refuses to give us real situations and characters 	0
14659	of quiet desperation 	0
17085	lacks the spirit of the previous two , and makes all those jokes about hos 	0
11281	clumsily 	0
53027	bizarre 	0
64099	war 	0
33992	lacks the detail of the book 	0
50677	a calculating fiend 	0
61693	by generic scripts that seek to remake sleepless in seattle again and again 	0
21976	is to substitute plot for personality . 	0
17241	flat effort 	0
60767	our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender -- and i know this because i 've seen ` jackass : the movie 	0
54993	uses a totally unnecessary prologue , 	0
53724	's so muddled and derivative that few will bother thinking it all through 	0
33096	simplistic and more than a little pretentious 	0
63714	with no aspirations 	0
21179	is a lumbering load of hokum but 	0
55616	this story to go but down 	0
20384	manufactured to me and artificial 	0
3983	the problems with the film 	0
6374	because of its broad racial insensitivity towards african-americans 	0
8637	i like my christmas movies with more elves and snow and less pimps and ho 's . 	0
7478	, nothing good can happen 	0
64033	might as well be watching it through a telescope 	0
25301	a deficit 	0
37415	utterly misplaced earnestness 	0
66012	exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable . 	0
54106	a waste of fearless purity in the acting craft . 	0
12004	was so endlessly , grotesquely 	0
55490	of how very bad a motion picture can truly be 	0
36325	self-glorification and 	0
21712	ludicrous and contrived 	0
43241	, brain-deadening hangover 	0
67088	bogs 	0
13428	episodic choppiness , 	0
44661	dumb gags , anatomical humor 	0
8107	mediocre horror film 	0
12156	her real-life persona is so charmless and vacant 	0
4428	a rude black comedy 	0
13563	to extremist name-calling 	0
2581	the ya-ya 's have many secrets and one is - the books are better 	0
53465	blab and 	0
24541	plays like john le carré with a couple of burnt-out cylinders . 	0
33247	the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms. paltrow employs to authenticate her british persona is another liability 	0
33382	very hollowness 	0
12682	of hell so shattering it 	0
30244	handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly 	0
63693	the words `` radical '' or `` suck '' 	0
61146	can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain 	0
5586	, dishonest 	0
12906	smacks of exhibitionism more than it does cathartic truth telling 	0
33973	an inept , tedious spoof of '70s kung fu pictures 	0
19603	was feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism 	0
7297	also comes with the laziness and arrogance of a thing that already knows it 's won . 	0
24325	sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler . 	0
46037	lacks a sense of dramatic urgency 	0
37595	demands that you suffer the dreadfulness of war from both sides 	0
37893	's hard to imagine that even very small children will be impressed by this tired retread 	0
66165	the good , which is its essential problem 	0
20368	unimaginable demons 	0
19198	nothing about the film -- with the possible exception of elizabeth hurley 's breasts -- is authentic . 	0
27745	a dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise . 	0
26579	looks and plays like a $ 40 million version of a game you 're more likely to enjoy on a computer 	0
32565	clockstoppers if you have nothing better to do with 94 minutes . 	0
13175	i just saw this movie ... well , it 's probably not accurate to call it a movie 	0
58074	feel cheated by the high infidelity of unfaithful 	0
4770	soulless techno-tripe 	0
2652	the verdict : two bodies and hardly a laugh between them . 	0
11468	shame on writer/director vicente aranda 	0
63341	a series of immaculately composed shots of patch adams quietly freaking out does not make for much of a movie . 	0
42379	writer-director randall wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic 	0
50312	mean 	0
45310	have to admit i walked out of runteldat . 	0
56575	like you were n't invited to the party 	0
11996	stare and sniffle , respectively , as ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design 	0
41468	that 's unfocused and tediously exasperating 	0
40622	accident-prone 	0
36598	might have required genuine acting from ms. spears 	0
36959	scare 	0
24705	a lovely trifle that , unfortunately , is a little too in love with its own cuteness 	0
25388	it 's also too stupid to realize that they 've already seen this exact same movie a hundred times 	0
3128	fail 	0
12510	' rip-off 	0
21327	a subtlety that makes the silly , over-the-top coda especially disappointing 	0
30250	windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length . 	0
4636	impassive a manner 	0
56045	the story is lacking any real emotional impact , and the plot is both contrived and cliched . 	0
55121	( a ) soulless , stupid sequel 	0
19699	if she had to sit through it again , she should ask for a raise 	0
16400	blasphemous and nonsensical 	0
42537	sadly 	0
17918	is not even half the interest 	0
65889	given the fact that virtually no one is bound to show up at theaters for it 	0
56130	eccentrics 	0
39630	did no one on the set have a sense of humor 	0
19452	stoops to cheap manipulation or corny conventions 	0
63568	a stale , overused cocktail 	0
39740	the movie is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i ca n't remember a single name responsible for it 	0
18728	a tiresome cliché 	0
12923	nonsensical 	0
4493	take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire 	0
58824	's a drag how nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding 	0
14049	the stale , standard , connect-the-dots storyline 	0
6321	this insufferable movie 	0
44610	below 	0
32879	that turns me into that annoying specimen of humanity that i usually dread encountering the most 	0
61408	sluggish pacing 	0
55581	but disintegrates into a dreary , humorless soap opera . 	0
50637	be better suited to a night in the living room than a night at the movies 	0
61592	the adventure does n't contain half the excitement of balto , or quarter the fun of toy story 2 . 	0
26573	lacks the visual flair and bouncing bravado that characterizes better hip-hop clips and is content to recycle images and characters that were already tired 10 years ago 	0
17857	wasting away inside unnecessary films like legally blonde and sweet home abomination 	0
66980	is lightweight filmmaking 	0
7483	reactionary ideas about women 	0
7252	slow for a younger crowd 	0
6635	the movie around them is so often nearly nothing that their charm does n't do a load of good 	0
56078	more trifle than triumph . 	0
51480	grade-grubbers 	0
9988	heedless 	0
