	sentence	label
43346	its own ludicrous terms 	0
8819	a tired , predictable 	0
16780	due to the endlessly repetitive scenes of embarrassment 	0
10107	hard , cold effect 	0
63678	might not seem like the proper cup of tea 	0
23705	that santa bumps up against 21st century reality so hard 	0
47538	's like going to a house party and watching the host defend himself against a frothing ex-girlfriend 	0
52197	's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on oprah 	0
13509	dying and going 	0
52712	wet burlap sack 	0
14253	with more character development this might have been an eerie thriller ; with better payoffs , it could have been a thinking man 's monster movie . 	0
21944	blind to the silliness 	0
8201	an overly familiar scenario 	0
52517	grant is n't cary and bullock is n't katherine 	0
29517	queen of the damned as you might have guessed , makes sorry use of aaliyah in her one and only starring role -- she does little here but point at things that explode into flame 	0
45492	angry and 	0
6089	boring 	0
19463	, you 're far better served by the source material . 	0
11372	rescue adrian lyne 's unfaithful from its sleazy moralizing 	0
3759	is where ararat went astray . 	0
52379	doomed by its smallness 	0
36620	does n't overcome the tumult of maudlin tragedy . 	0
24620	less a movie than 	0
24684	complete mess 	0
18335	never comes together 	0
59738	tries too hard 	0
47037	has been trying to pass off as acceptable teen entertainment for some time now . 	0
18458	unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes . 	0
13810	includes a fair share of dumb drug jokes and predictable slapstick 	0
11171	if you have nothing better to do with 94 minutes 	0
13726	green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that . 	0
56241	silly-looking 	0
13561	the dramatic scenes are frequently unintentionally funny , 	0
34796	resembles an outline for a '70s exploitation picture than the finished product . 	0
53776	because there 's no rooting interest 	0
3293	nevertheless , it still seems endless . 	0
54900	threadbare standbys 	0
42376	one big blustery movie 	0
2404	little action , almost no suspense or believable tension 	0
59207	it is interminable 	0
65442	see : terrorists are more evil than ever ! 	0
63857	schticky chris rock and stolid anthony hopkins , who seem barely in the same movie 	0
50539	it 's a big idea , but the film itself is small and shriveled . 	0
26545	outnumber the hits by three-to-one . 	0
51085	a comedy as i 've seen in a while , a meander through worn-out material 	0
14288	earnest yet curiously tepid and choppy recycling in which predictability is the only winner . 	0
18483	this loud and thoroughly obnoxious comedy about a pair of squabbling working-class spouses 	0
24846	( a ) soulless , 	0
18983	of outrageous force and craven concealment 	0
15517	and artistically inept 	0
66187	wearing the somewhat cumbersome 3d goggles 	0
57356	its screenplay serves as auto-critique , and its clumsiness as its own most damning censure . 	0
36153	far too tragic 	0
3932	staggeringly unoriginal terms 	0
24436	of exploitative garbage 	0
40936	the only thing i laughed at 	0
23999	to put up with 146 minutes of it 	0
36513	the plot almost arbitrary 	0
15671	the characters ' quirks and foibles never jell into charm 	0
43152	never rises above easy , cynical potshots at morally bankrupt characters ... 	0
58466	staring at a blank screen 	0
24181	guns , cheatfully filmed martial arts 	0
10160	entry number twenty the worst of the brosnan bunch 	0
54891	hallmark commercial 	0
44526	a dull , dumb and derivative horror film 	0
15429	yet depressing 	0
8419	bug-eyed mugging and gay-niche condescension 	0
13277	it will make you wish you were at home watching that movie instead of in the theater watching this one . 	0
8287	in insignificance 	0
23989	an out of place metaphor 	0
64525	'd need a shower 	0
43388	could n't help but feel the wasted potential of this slapstick comedy 	0
23343	is throwing up his hands in surrender , is firing his r&d people , and has decided he will just screen the master of disguise 24/7 . 	0
25637	the characters are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach . 	0
3635	at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans 	0
19591	two badly interlocked stories drowned by all too clever complexity . 	0
34542	, the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms. paltrow employs to authenticate her british persona is another liability . 	0
41172	george 's haplessness and 	0
24557	the director mostly plays it straight , turning leys ' fable into a listless climb down the social ladder . 	0
26429	sinks so low in a poorly played game of absurd plot twists , idiotic court maneuvers and stupid characters that even freeman ca n't save it . 	0
6225	other , better movies 	0
5646	gooding offers a desperately ingratiating performance . 	0
26013	overstimulated 	0
7529	missed the point 	0
64706	, laughably predictable wail pitched to the cadence of a depressed fifteen-year-old 's suicidal poetry . 	0
66141	a hokey piece of nonsense that tries too hard to be emotional . 	0
22077	's repetitive arguments , schemes and treachery 	0
44628	trying to forget 	0
60776	somewhat less than it might have been 	0
39635	( or role , or edit , or score , or anything , really ) 	0
6299	tragically 	0
48742	the problems of fledgling democracies 	0
19893	too erotic 	0
39495	does n't care about cleverness , wit or any other kind of intelligent humor 	0
17900	the problem with the film 	0
1292	run of the mill 	0
63431	no explanation or even 	0
24065	exhibits the shallow sensationalism characteristic of soap opera ... more salacious telenovela than serious drama . 	0
41751	whose boozy , languid 	0
45264	and adults will at least have a dream image of the west to savor whenever the film 's lamer instincts are in the saddle . 	0
60247	begins haranguing the wife in bad stage dialogue 	0
11979	is little else to recommend `` never again 	0
36073	drains it of the dramatic substance that would shake us in our boots ( or cinema seats ) 	0
11759	that might otherwise separate them 	0
52590	might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine . 	0
10765	farewell-to-innocence movies 	0
22200	the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea . 	0
5892	a future they wo n't much care about 	0
52499	the problem with movies about angels 	0
37038	does n't deliver a great story , 	0
44025	pretty much self-centered 	0
29913	to churn out one mediocre movie after another 	0
50506	murk 	0
1839	many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and 	0
9797	of direct-to-video nash 	0
32485	the typical hollywood disregard for historical truth and realism 	0
60066	even by the intentionally low standards of frat-boy humor 	0
37177	the biggest husband-and-wife disaster 	0
55186	should shame americans , regardless of whether or not ultimate blame 	0
65124	if it may still leave you wanting more answers as the credits 	0
48189	slack and 	0
35573	no good answer 	0
3648	lacks dramatic punch and depth 	0
21207	it makes my big fat greek wedding look like an apartheid drama 	0
48318	the most frantic , virulent and foul-natured 	0
49103	becomes predictably conventional 	0
39288	an exceptionally dreary and overwrought bit 	0
12078	relentlessly folksy 	0
38741	of the ugly american 	0
11628	accompanying the stunt-hungry dimwits 	0
5657	only for the film 's publicists or for people who take as many drugs as the film 's characters 	0
63012	comedy death 	0
35638	avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates 	0
51492	flopped as surely 	0
37947	watching the proverbial paint dry 	0
37284	carries almost no organic intrigue 	0
13506	i did n't care . 	0
21142	to either effort in three hours of screen time 	0
17835	an awkward hybrid of genres that just does n't work 	0
49328	do we really need another film that praises female self-sacrifice ? 	0
3012	does n't add up to a whole lot . 	0
22642	tired , unimaginative and derivative 	0
62133	barf 	0
64718	too clumsy in key moments 	0
15894	too often into sugary sentiment and withholds delivery on the pell-mell 	0
65156	never reach satisfying conclusions 	0
4372	takes big bloody chomps out 	0
23724	denying 	0
56331	it 's not just the vampires that are damned in queen of the damned 	0
9228	does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects 	0
24883	artificial and opaque 	0
26420	no psychology here , and no real narrative logic -- just a series of carefully choreographed atrocities , which become strangely impersonal and abstract 	0
53022	is hugely overwritten , with tons and tons of dialogue -- most of it given to children . 	0
48213	mishandled 	0
62115	doltish and 	0
27479	more offended by his lack of faith in his audience than by anything on display 	0
8746	that frenetic spectacle ( on the tv show ) has usually been leavened by a charm that 's conspicuously missing from the girls ' big-screen blowout . 	0
42178	some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone 	0
31252	as a director , eastwood is off his game -- there 's no real sense of suspense , and none of the plot ` surprises ' are really surprising . 	0
42999	to better understand why this did n't connect with me would require another viewing , and i wo n't be sitting through this one again ... that in itself is commentary enough 	0
29644	of the worst titles in recent cinematic history 	0
61745	you 'll forget about it by monday , though , and if they 're old enough to have developed some taste , so will your kids . 	0
55785	that 's as lumpy as two-day old porridge ... the filmmakers ' paws , sad to say , were all over this `` un-bear-able '' project 	0
56604	like one long 	0
3602	scherfig , who has had a successful career in tv , tackles more than she can handle . 	0
67206	awfulness 	0
22279	drags it back 	0
20305	cruel and inhuman cinematic punishment 	0
61572	attal 's hang-ups surrounding infidelity are so old-fashioned and , dare i say , outdated , 	0
45411	death 	0
46316	can say 	0
64046	did n't smile 	0
11041	proves that not only blockbusters pollute the summer movie pool . 	0
25353	somewhat tired premise 	0
55489	sounds whiny and defensive , 	0
22078	as an introduction to the man 's theories and influence , derrida is all but useless ; 	0
52037	to keel over 	0
11742	we 've seen ( eddie ) murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed 	0
27361	too convenient 	0
7230	this obscenely bad dark comedy 	0
19000	forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies . 	0
63721	over-blown 	0
26381	is as lax and limp a comedy as i 've seen in a while , a meander through worn-out material . 	0
4033	been there done that 	0
61771	obscenely 	0
22337	unfocused and tediously exasperating 	0
14371	more chaotic than entertaining 	0
8478	one-sidedness 	0
21834	is why film criticism can be considered work . 	0
18968	this filmmaker 's flailing reputation 	0
63087	with the cliché-laden screenplay 	0
10940	needlessly 	0
51836	it 's hard to pity the ` plain ' girl who becomes a ravishing waif after applying a smear of lip-gloss . 	0
18947	for a bad film 	0
11739	zero . 	0
24186	is dudsville . 	0
61403	someone who surely read the catcher in the rye but clearly suffers from dyslexia 	0
14516	tortured and 	0
56715	too is a bomb . 	0
4634	dated and unfunny 	0
24151	a bored cage spent the duration of the film 's shooting schedule waiting to scream : `` got aids yet 	0
53522	auschwitz 	0
5690	derivativeness 	0
5852	this is n't even a movie we can enjoy as mild escapism 	0
25686	has no snap to it , no wiseacre crackle or hard-bitten cynicism . 	0
9601	the plot of the comeback curlers is n't very interesting actually , 	0
66492	that years and years of costly analysis could never fix 	0
52506	... the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances , there is little else to recommend `` never again . '' 	0
56291	empty , fetishistic violence in which murder is casual and fun 	0
47882	this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot . 	0
7593	a tragedy 	0
62677	contriving a climactic hero 's death for the beloved-major 	0
41098	control-alt-delete simone as quickly 	0
53992	losing his touch 	0
1665	the plot ( other than its one good idea ) and the movie 's inescapable air of sleaziness 	0
46235	moonlight mile does n't quite go the distance 	0
23788	was n't the subject matter that ultimately defeated the film ... it was the unfulfilling , incongruous , `` wait a second 	0
37905	stupid and pointless 	0
1268	an evil , monstrous lunatic 	0
3541	sluggish pace and lack 	0
42466	a series of relentlessly nasty situations 	0
50349	it 's something else altogether -- clownish and offensive and nothing at all like real life 	0
61442	i 've seen some bad singer-turned actors , but lil bow wow takes the cake 	0
60404	by the sea would slip under the waves . 	0
36411	of the worst films of 2002 	0
34624	, spiteful idiots 	0
44178	a bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder 	0
57268	may not have the highest production values you 've ever seen 	0
18819	it 's hard to say who might enjoy this , are there tolstoy groupies out there ? 	0
6928	the proficient , dull sorvino has no light touch , and rodan is out of his league 	0
15127	while the transgressive trappings ( especially the frank sex scenes ) ensure that the film is never dull , rodrigues 's beast-within metaphor is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative . 	0
5036	ambition but no sense of pride or shame 	0
34164	completely predictable 	0
66687	the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year 	0
5485	see this piece of crap again 	0
15830	there is no foundation for it 	0
55015	suffers from over-familiarity since hit-hungry british filmmakers have strip-mined the monty formula mercilessly since 1997 . 	0
28075	greasy little vidgame pit 	0
28254	, i assign one bright shining star to roberto benigni 's pinocchio -- but i guarantee that no wise men will be following after it . 	0
38077	i do n't think most of the people who loved the 1989 paradiso will prefer this new version . 	0
48209	doze off 	0
18583	yet not as hilariously raunchy as south park , this strangely schizo cartoon seems suited neither to kids or adults . 	0
28144	stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection . 	0
41715	run-of-the-mill singles blender 	0
30549	mutates into a gross-out monster movie with effects that are more silly than scary 	0
45832	further sad evidence 	0
59795	mishandle the story 's promising premise of a physician who needs to heal himself 	0
14455	nothing i had n't already seen . 	0
6975	heavy-handed symbolism , dime-store psychology and 	0
60301	your ice-t 's from your cool-j 's to realize that as far as these shootings are concerned , something is rotten in the state of california 	0
63590	'' it 's equally distasteful to watch him sing the lyrics to `` tonight . '' 	0
8822	a depressing story 	0
26789	paid enough to sit through crap like this 	0
1930	the film lacks momentum and its position remains mostly undeterminable 	0
60091	wasted minutes of sandler as the voice-over hero in columbia pictures ' perverse idea of an animated holiday movie 	0
11023	nemesis 	0
60528	strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short . 	0
32585	its characters ' decisions 	0
13175	i just saw this movie ... well , it 's probably not accurate to call it a movie 	0
23267	the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug 	0
20085	loud , silly , stupid and pointless . 	0
55729	attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago 	0
5421	with mcconaughey in an entirely irony-free zone and bale reduced mainly to batting his sensitive eyelids , there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd . 	0
26087	choose to skip it 	0
61507	be hard pressed to succumb to the call of the wild 	0
19716	heavy-handed , manipulative 	0
55612	visually unappealing 	0
66510	has usually been leavened by a charm that 's conspicuously missing from the girls ' big-screen blowout . 	0
35837	the immediate aftermath of the terrorist attacks 	0
60461	is the awkwardly paced soap opera-ish story 	0
24972	no particular bite 	0
67259	their contrast is neither dramatic nor comic -- it 's just a weird fizzle . 	0
24954	for its overwhelming creepiness 	0
66773	generic scripts 	0
25557	the filmmakers are playing to the big boys in new york and l.a. to that end , they mock the kind of folks they do n't understand , ones they figure the power-lunchers do n't care to understand , either . 	0
54823	it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film 	0
29742	every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary 	0
13084	merchandised-to-the-max 	0
4321	's far from a groundbreaking endeavor 	0
55555	as vincent became more and more abhorrent 	0
64021	film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly 	0
22602	of a play that only ever walked the delicate tightrope between farcical and loathsome 	0
17045	's also uninspired , 	0
61738	that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton 	0
54434	is slightly less successful than the first 	0
41415	stare and sniffle , respectively , as ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design . 	0
55988	lookin ' for sin , american-style ? 	0
14663	wrong with this increasingly pervasive aspect of gay culture 	0
25628	that it has n't gone straight to video 	0
36498	, windtalkers seems to have ransacked every old world war ii movie for overly familiar material . 	0
5950	puts the ` ick ' in ` classic . 	0
15146	like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form . 	0
10890	it reduces the complexities to bromides and slogans 	0
1290	violent , vulgar and forgettably entertaining . 	0
424	atop wooden dialogue 	0
21822	gawky 	0
35246	to vaporize from your memory minutes after it ends 	0
17751	it looks good , but it is essentially empty . 	0
35609	stay away . 	0
58168	, you may just end up trying to drown yourself in a lake afterwards . 	0
46172	admitted egomaniac 	0
11249	is both contrived and cliched 	0
62799	cheap trick 	0
59642	ca n't see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out 	0
21477	can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion ' 	0
16585	grinds itself out 	0
50461	lacks the novel charm that made spy kids a surprising winner with both adults and younger audiences 	0
57542	unassuming 	0
19724	is a movie where the most notable observation is how long you 've been sitting still 	0
26243	almost perpetually wasted 	0
62700	those responsible did n't cut their losses -- and ours -- and retitle it the adventures of direct-to-video nash , and send it to its proper home 	0
1834	the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes 	0
15642	seems as though it was written for no one , but somehow 	0
10029	of those crazy , mixed-up films that does n't know what it wants to be when it grows up 	0
44775	in a movie that works against itself 	0
42337	many of these guys are less than adorable 	0
16983	painfully forced , false and fabricated 	0
9714	give i am trying to break your heart an attraction it desperately needed 	0
35512	wish it would have just gone more over-the-top instead of trying to have it both ways . 	0
53760	all of the filmmakers ' calculations ca n't rescue brown sugar from the curse of blandness . 	0
59578	remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny . ' 	0
54643	a rather unbelievable love interest 	0
14790	for one of the worst movies of one year 	0
31235	flinging their feces 	0
16023	south korea 's 	0
5049	ripoff 	0
66951	to include anything even halfway scary 	0
41784	in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title 	0
52749	the film 's plot may be shallow , but 	0
36749	goes on for too long and bogs down in a surfeit of characters and unnecessary subplots 	0
34109	bang your head on the seat in front of you , at its cluelessness , at its idiocy , 	0
26998	of nothing at the core of this slight coming-of-age/coming-out tale 	0
7067	further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap . 	0
13340	a less-compelling soap opera 	0
9890	half-baked setups and 	0
51301	gloomy film noir veil 	0
20225	only is entry number twenty the worst of the brosnan bunch 	0
54711	punch-drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . ' 	0
13124	's really wrong with this ricture ! 	0
26477	in the era of the sopranos , it feels painfully redundant and inauthentic . 	0
55185	( moore 's ) better at fingering problems than finding solutions . 	0
62901	is more of an ordeal than an amusement 	0
24782	the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service 	0
49727	any of the signposts 	0
20643	does n't make for great cinema 	0
6848	philosophers , not filmmakers 	0
64357	sadly proving once again ego does n't always go hand in hand with talent 	0
34635	taken the protagonists a full hour 	0
4545	the rock on a wal-mart budget 	0
9765	gives the lie to many clichés 	0
14110	run-of-the-filth 	0
59839	passing twinkle 	0
52740	war 's 	0
23185	del toro maintains a dark mood that makes the film seem like something to endure instead of enjoy . 	0
20494	pitched to the cadence of a depressed fifteen-year-old 's suicidal poetry . 	0
54139	only are the film 's sopranos gags incredibly dated and unfunny 	0
12763	sucker 	0
7178	a formula that worked five years ago but has since lost its fizz 	0
35720	an uneven look into a grim future that does n't come close to the level of intelligence and visual splendor that can be seen in other films based on philip k. dick stories . 	0
22346	the conventional science-fiction elements of bug-eyed monsters 	0
58524	would take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire 	0
22397	lacking a depth in storytelling usually found in anime like this 	0
997	underdeveloped 	0
18196	some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , 	0
4052	puts enough salt into the wounds of the tortured and self-conscious material 	0
2510	with tiny little jokes and nary an original idea 	0
64011	to recovering from its demented premise 	0
67305	the action looks fake 	0
37352	's so devoid of joy and energy 	0
43368	be underestimated 	0
11118	everything was as superficial as the forced new jersey lowbrow accent uma had . 	0
37048	an empty shell of an epic rather than the real deal . 	0
34563	rosenthal ( halloween ii ) 	0
28754	the worst film 	0
29963	as moronic as some campus gross-out films 	0
48774	an insult to every family whose mother has suffered through the horrible pains of a death by cancer 	0
65068	is technically sophisticated in the worst way 	0
61068	handed down 	0
33452	fall dreadfully short . 	0
61308	to speak about other than the fact that it is relatively short 	0
65524	mourns 	0
1473	a markedly inactive film 	0
19522	image-mongering 	0
19102	slack complacency 	0
65843	that has nothing 	0
26549	it 's so devoid of joy and energy it makes even jason x ... look positively shakesperean by comparison . 	0
52766	corruption 	0
61137	becomes the last thing you would expect from a film with this title or indeed from any plympton film : boring . 	0
50644	with a sickening thud 	0
55472	as two-day old porridge 	0
28446	but dull and ankle-deep 	0
30309	muttering words like `` horrible '' and `` terrible 	0
24271	patchy combination 	0
66278	through the horrible pains of a death 	0
22523	a failure of storytelling 	0
14466	the hot chick , the latest gimmick from this unimaginative comedian 	0
1691	commercialism all in the same movie 	0
44830	typical pax 	0
24352	not-nearly 	0
37872	'll cry for your money back . 	0
12891	is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage 	0
25469	muddled , 	0
36672	contradicts 	0
14422	missed opportunities . 	0
32842	the very definition of what critics have come to term an `` ambitious failure 	0
16751	will find little of interest in this film , which is often preachy and poorly acted . 	0
461	plodding mess 	0
7626	men in black ii achieves ultimate insignificance -- 	0
37523	most depressing movie-going experiences 	0
9279	drag an audience 	0
65729	like a rather unbelievable love interest and a meandering ending -- 	0
30530	the crassness of this reactionary thriller is matched only by the ridiculousness of its premise . 	0
18175	in the end , the film feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose-tinted glasses . 	0
63445	insulting 	0
33817	artificial 	0
34134	like an overcooked soufflé 	0
9509	freddy gets molested 	0
16985	does n't completely 	0
10233	very least 	0
25351	lacks the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success 	0
46910	by now intolerable morbidity 	0
13159	stale retread of the '53 original 	0
34724	five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before 	0
36519	fails to overcome the film 's manipulative sentimentality and annoying stereotypes . 	0
65300	forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting . 	0
12363	grossest movie 	0
51567	to a harrison ford low 	0
42863	a side dish of asparagus 	0
54680	in other words , it 's just another sports drama/character study . 	0
28765	of having been slimed in the name of high art 	0
57814	' is banal in its message and the choice of material to convey it . 	0
19888	is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes . 	0
62597	makes sorry use of aaliyah in her one and only starring role 	0
57691	it otherwise drowns in a sea of visual and verbal clichés 	0
40846	are flat 	0
27778	a lousy one at that 	0
57695	misses its emotions 	0
604	a chilly , remote , emotionally distant piece ... so dull that its tagline should be 	0
64121	becomes a sermon for most of its running time 	0
54496	barlow 	0
25558	suffice to say its total promise is left slightly unfulfilled . 	0
66382	this mess 	0
49599	pay money for what we can get on television for free 	0
15009	drive past -- even if it chiefly inspires you to drive a little faster 	0
13294	-- sometimes tedious -- 	0
13407	murder by numbers , and as easy to be bored by as your abc 's , 	0
66531	, the rising place never quite justifies its own existence . 	0
16649	a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you 're going to alter the bard 's ending , you 'd better have a good alternative 	0
41068	godard 's ode to tackling life 's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess 	0
18967	that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it 	0
45143	immature provocations 	0
3893	thuds 	0
15142	one of the more glaring signs of this movie 's servitude to its superstar is the way it skirts around any scenes that might have required genuine acting from ms. spears . 	0
61337	the tale -- like its central figure , vivi -- is just a little bit hard to love . 	0
66774	a grand whimper 	0
30493	a whole lot of nada 	0
42820	hate yourself 	0
28998	to better understand why this did n't connect with me would require another viewing , and i wo n't be sitting through this one again 	0
8041	without a fresh infusion of creativity 	0
64565	the empty stud knockabout 	0
10127	a straight-to-video movie 	0
62817	the extensive use of stock footage 	0
39652	looking for a story 	0
51518	giggling at the absurdities and inconsistencies 	0
63568	a stale , overused cocktail 	0
36604	had the misfortune to watch in quite some time 	0
32840	no quarter to anyone seeking to pull a cohesive story out 	0
33272	saccharine as 	0
39181	i was trying to decide what annoyed me most about god is great ... 	0
39702	the bottom of the barrel 	0
8185	falls into the trap of pretention almost every time 	0
43782	finds no way to entertain or inspire its viewers . 	0
15943	that the less charitable might describe as a castrated 	0
52914	too sappy for its own good . 	0
32284	moldering 	0
1072	, dopey old 	0
6468	collateral damage is trash 	0
43010	the film is so bleak that it 's hardly watchable 	0
17494	it 's still terrible ! 	0
61602	dour 	0
50040	an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters 	0
34720	's not really funny 	0
51548	because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration 	0
44083	no teeth 	0
64820	that the shocking conclusion is too much of a plunge 	0
40265	a rejected x-files episode than a credible account of a puzzling real-life happening 	0
52696	insane liberties 	0
26997	ms. phoenix is completely lacking in charm and charisma , and is unable to project either esther 's initial anomie or her eventual awakening . 	0
21625	it should be interesting , it should be poignant , it turns out to be affected and boring . 	0
55891	and mind-numbing indifference 	0
512	, and as easy to be bored by as your abc 's , 	0
4907	it wears its heart on the sleeve of its gaudy hawaiian shirt . 	0
28643	the little nuances that perhaps had to escape from director mark romanek 's self-conscious scrutiny to happen , 	0
47819	two fatal ailments -- 	0
17816	static 	0
50584	feels as if ( there 's ) a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something . 	0
16410	in making me groggy 	0
15834	complete waste 	0
21336	baaaaaaaaad 	0
11200	that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times 	0
66915	fails 	0
29034	stealing harvard does n't care about cleverness , wit or any other kind of intelligent humor . 	0
58012	monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids 	0
66225	ick ' 	0
18647	pointless , stupid 	0
40285	if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination 	0
50922	posing as a serious drama about spousal abuse 	0
23653	subject as monstrous 	0
49889	a concept doofus 	0
10058	no way original , or even all that memorable , but as downtown saturday matinee brain candy 	0
56143	took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long . 	0
23351	is the gabbiest giant-screen movie ever , bogging down in a barrage of hype . 	0
41006	at once overly old-fashioned in its sudsy plotting 	0
42162	of adolescent violence 	0
7344	designed strictly for children 's home video , 	0
11963	if the screenplay falls somewhat short 	0
478	stale retread 	0
28315	you get back to your car in the parking lot 	0
10914	standard guns versus martial arts cliche with little new added . 	0
38787	execrable 	0
29636	dumped a whole lot of plot in favor of 	0
45355	that for the most part , the film is deadly dull 	0
30720	will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic . 	0
52561	is n't quite 	0
63392	otherwise appalling , and downright creepy , 	0
4013	to see this turd squashed under a truck , preferably a semi 	0
55512	unlikable , uninteresting , unfunny , and completely , 	0
49310	qualities that were once amusing are becoming irritating . 	0
8884	trashy 	0
4579	while the story is better-focused than the incomprehensible anne rice novel it 's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle . 	0
3977	degenerates 	0
66311	with all its botches 	0
53355	unembarrassing but unmemorable 	0
17357	in trouble every day 	0
37393	like the worst kind of hollywood heart-string plucking 	0
37140	'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget 	0
32246	its plot contrivances 	0
52606	a boring masquerade ball where normally good actors , even kingsley , are made to look bad . 	0
55012	so aggressively anti-erotic 	0
25168	cheap-looking version of candid camera 	0
58866	's a whole heap of nothing at the core of this slight coming-of-age/coming-out tale . 	0
47357	animation back 30 years 	0
17427	porno 	0
26863	legal battle 	0
18170	a decomposition of healthy eccentric inspiration and ambition -- wearing a cloak of unsentimental , straightforward text -- 	0
48155	leaves us wondering less about its ideas and more about its characterization of hitler and the contrived nature of its provocative conclusion . 	0
25524	oddly detached 	0
27725	bad luck 	0
49309	misconceived final 	0
64153	choppy , overlong documentary about ` the lifestyle . ' 	0
53510	generic villains 	0
59436	scare any sane person away 	0
28714	rather than real figures 	0
25475	promised ( or threatened ) for later this year 	0
32181	, the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness . 	0
32572	ploddingly sociological 	0
44983	miserable 	0
16095	find little of interest in this film , which is often preachy and poorly acted 	0
49429	is that it progresses in such a low-key manner that it risks monotony 	0
33326	a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film 	0
2120	feels like three hours 	0
47772	is less compelling than the circumstances of its making 	0
36932	director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning . 	0
15939	unrelenting bleak insistence 	0
1711	the emotional overload of female angst irreparably drags the film down . 	0
