	sentence	label
59688	a long , unfunny one 	0
50293	at best , cletis tout might inspire a trip to the video store -- in search of a better movie experience . 	0
6259	is on full , irritating display 	0
30472	into an abyss of clichés , depression and bad alternative music 	0
56259	p ) 	0
62953	begins with promise , but runs 	0
39096	a flimsy excuse 	0
47444	a little too smugly 	0
17141	would tax einstein 's brain 	0
26241	the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood 	0
25453	the obstacles of a predictable outcome and a screenplay 	0
2532	that is as difficult for the audience to take as it 	0
57511	a fall 	0
44708	flashy gadgets and whirling fight sequences may look cool , but they ca n't distract from the flawed support structure holding equilibrium up 	0
2093	a matter of plumbing arrangements and mind games , of no erotic or sensuous charge 	0
64829	of their first full flush of testosterone 	0
3249	better suited to a night in the living room than a night at the movies 	0
45627	of the most poorly staged and lit action in memory 	0
45641	lazy tearjerker 	0
21650	makes the same mistake as the music industry 	0
34209	need all the luck they can muster just figuring out who 's who in this pretentious mess 	0
56425	distractions 	0
67024	grumbling 	0
43747	a ponderous and pretentious endeavor that 's unfocused and tediously exasperating 	0
44630	too big 	0
623	comes off like a bad imitation of the bard 	0
55200	collision 	0
27685	'll feel like you ate a reeses without the peanut butter ... 	0
35823	walk out of the good girl 	0
53669	not-so-bright mother and daughter 	0
44978	can not disguise the slack complacency of ( godard 's ) vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice 	0
15974	would have a résumé loaded with credits like `` girl in bar # 3 . '' 	0
5526	the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . 	0
5725	ultimately it 's undone by a sloppy script 	0
66734	a stale copy 	0
50531	a total rehash 	0
50190	a depraved , incoherent , instantly disposable piece of hackery 	0
37588	pair that with really poor comedic writing ... 	0
57056	, that 'll be much funnier than anything in the film ... 	0
17804	schneidermeister ... makin ' a fool of himself ... losin ' his fan base ... 	0
7289	a travesty of a transvestite comedy 	0
19663	lack-of-attention 	0
24705	a lovely trifle that , unfortunately , is a little too in love with its own cuteness 	0
45824	yawner 	0
59113	that the new film is a lame kiddie flick 	0
66006	formula mercilessly 	0
53741	boring 	0
53403	own fear and paranoia 	0
36848	, we need agile performers 	0
35699	dips key moments from the film 	0
28402	romantic/comedy asks the question how much souvlaki can you take before indigestion sets in . 	0
64653	were written by somebody else 	0
61807	relegated to a dark video store corner 	0
57456	when your subject is illusion versus reality , should n't the reality seem at least passably real ? 	0
4214	mind crappy movies as much as adults , 	0
37208	i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening , 	0
10013	proves that a nightmare is a wish a studio 's wallet makes . 	0
12971	damn 	0
59380	old ` juvenile delinquent ' paperbacks with titles 	0
15529	( t ) he film is never sure to make a clear point -- even if it seeks to rely on an ambiguous presentation . 	0
57729	emerge dazed , confused as to whether you 've seen pornography or documentary 	0
14121	that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls 	0
47375	that makes the film seem like something to endure instead of enjoy 	0
42499	what 's most offensive is n't the waste of a good cast , 	0
14780	wasted in it 	0
49044	esther kahn is unusual but unfortunately also irritating . 	0
40442	predictable and cloying 	0
21373	the shameless self-caricature 	0
21745	it familiar and insufficiently cathartic 	0
2341	has no idea of it is serious 	0
56769	toilet-humor codswallop 	0
8548	is as generic as its title 	0
24010	uzumaki 's interesting social parallel and defiant aesthetic seems a prostituted muse ... 	0
19150	, you have to give the audience a reason to want to put for that effort 	0
33746	boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome . 	0
35822	crippled by poor casting . 	0
10063	does little here 	0
45720	there are many definitions of ` time waster ' but this movie must surely be one of them . 	0
1546	and crude film 	0
22201	becoming irritating 	0
11740	is dreary and sluggish . 	0
54688	complete denial about his obsessive behavior 	0
53477	is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination 	0
58670	undergraduate doubling subtexts and ridiculous stabs 	0
34634	repeated 	0
37622	then proceeds to flop 	0
15864	the plotting here leaves a lot to be desired 	0
33909	the idea of narrative logic or cohesion is an entirely foreign concept 	0
13075	i can imagine this movie as a b & w british comedy , circa 1960 , with peter sellers , kenneth williams , et al. , but at this time , with this cast , this movie is hopeless 	0
364	is simply too overdone 	0
22465	is disappointing 	0
11955	unpleasant debate that 's been given the drive of a narrative and that 's been acted out 	0
7344	designed strictly for children 's home video , 	0
56599	predictable and cloying 	0
4658	the characters seem one-dimensional , 	0
2837	it is dark , brooding and slow , and takes its central idea way too seriously . 	0
23997	i could just feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay . 	0
65540	a droll , 	0
4004	the cumulative effect of the movie is repulsive and depressing . 	0
23788	was n't the subject matter that ultimately defeated the film ... it was the unfulfilling , incongruous , `` wait a second 	0
24268	rowling that stifles creativity and allows the film to drag on for nearly three hours 	0
40614	dahmer resorts to standard slasher flick 	0
23915	exhaustingly contrived 	0
57656	spotty script 	0
27770	it 's just weirdness for the sake of weirdness , 	0
31279	dangerous 	0
54792	such as skateboarder tony hawk or bmx rider mat hoffman , are about a half dozen young turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence . 	0
22891	us to forget most of the film 's problems 	0
12803	all the complexity and realistic human behavior of an episode of general hospital 	0
67245	' hanging over the film 	0
39577	schmaltz 	0
62000	a social injustice , at least 	0
12126	walked out muttering words like `` horrible '' and `` terrible , '' but 	0
21307	actress-producer and writer 	0
66319	cellophane-pop remake 	0
63174	be as bored 	0
6001	a tattered and ugly past with rose-tinted glasses 	0
11874	the movie is more interested in entertaining itself than in amusing us 	0
14655	a smug and convoluted action-comedy that does n't allow an earnest moment to pass without reminding audiences that it 's only a movie . 	0
1354	for pretentious arts majors 	0
51479	that craven endorses they simply because this movie makes his own look much better by comparison 	0
66219	feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism 	0
41476	that really does n't have much to say beyond the news 	0
18785	broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture 	0
44341	's not an original character , siuation or joke in the entire movie 	0
51152	recommended -- as visually bland as a dentist 's waiting room , complete with soothing muzak 	0
862	an unsuccessful attempt at a movie 	0
19393	is difficult to connect with on any deeper level 	0
64836	political prisoners , poverty and the boat loads of people who try to escape the country 	0
52809	take place indoors in formal settings with motionless characters 	0
18325	tame that even slightly wised-up kids would quickly change the channel 	0
22817	a lot of talent is wasted in this crass , low-wattage endeavor . 	0
66698	maybe she , janine and molly -- an all-woman dysfunctional family -- deserve one another 	0
30615	a cast of competent performers from movies , television and the theater are cast adrift in various new york city locations with no unifying rhythm or visual style . 	0
2623	did n't sell many records but 	0
30588	the harsh reality of my situation 	0
23784	the last kiss will probably never achieve the popularity of my big fat greek wedding , but 	0
23460	hackneyed elements 	0
22713	seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum . 	0
33727	surprisingly flat 	0
31739	no aspirations 	0
16949	lack contrast 	0
26378	crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness . 	0
8033	systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage 	0
23609	of action man cliché atop wooden dialogue 	0
37177	the biggest husband-and-wife disaster 	0
51221	can be expected from a college comedy that 's target audience has n't graduated from junior high school 	0
42828	consuming self-absorption 	0
29961	my only wish is that celebi could take me back to a time before i saw this movie and 	0
28593	louiso lets the movie dawdle in classic disaffected-indie-film mode , and 	0
35503	also does the absolute last thing we need hollywood doing to us 	0
58126	loses himself to the film 's circular structure to ever offer any insightful discourse on , well , love in the time of money . 	0
6283	on `` stupid '' 	0
41299	impossible to care about 	0
9844	's because there 's no discernible feeling beneath the chest hair 	0
32838	something has been lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise . 	0
53379	britney 's cutoffs 	0
16774	the movie has a tougher time balancing its violence with kafka-inspired philosophy 	0
64712	that i usually dread encountering the most 	0
64502	: it 's not scary in the slightest . 	0
57473	how will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering ? '' 	0
10344	a horrible , 99-minute 	0
60648	its filmmakers run out of clever ideas and visual gags about halfway through 	0
56121	this movie may not have the highest production values you 've ever seen , 	0
12120	this utterly ridiculous shaggy dog story as one 	0
32896	lulls you 	0
38805	less funny 	0
56230	in ( this ) meandering and pointless french coming-of-age import from writer-director anne-sophie birot 	0
872	though many of these guys are less than adorable 	0
42008	a bad movie that happened to good actors . 	0
48793	killer 	0
6395	a harrison ford low 	0
22677	sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , 	0
36100	interview with the assassin is structured less as a documentary and more as a found relic , 	0
62964	to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy 	0
44220	tedious 	0
33271	has some unnecessary parts and is kinda wrong in places 	0
29731	the excruciating end of days 	0
17419	is hardly the most original fantasy film ever made 	0
58976	past love story derisions 	0
5466	tries to seem sincere , and just 	0
22438	go back and choose to skip it 	0
44810	forget about one oscar nomination for julianne moore this year - 	0
44053	sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening 	0
44025	pretty much self-centered 	0
8848	redundant and 	0
10834	is neither amusing nor dramatic enough to sustain interest 	0
24306	an otherwise appalling , and downright creepy , subject -- 	0
39071	despite auteuil 's performance , it 's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug . 	0
56524	most damning censure 	0
8128	caper movies that 's hardly any fun to watch 	0
45504	dark areas 	0
65486	legally blonde and sweet home abomination 	0
60356	the incessant use 	0
9944	a jumbled fantasy comedy that did not figure out a coherent game 	0
51787	wickedly undramatic central theme 	0
58603	's a frankenstein-monster of a film that does n't know what it wants to be . 	0
59709	getting there is not even half the interest . 	0
6896	to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release 	0
41745	to portray its literarily talented and notorious subject as anything much more than a dirty old man 	0
59490	frantic , virulent and foul-natured 	0
18338	the writing is indifferent , and 	0
55559	the labyrinthine ways 	0
37482	mixed up 	0
42819	a film with an idea buried somewhere inside its fabric , but never clearly seen or felt 	0
10471	are mean giggles and pulchritude . 	0
56271	just too bad the film 's story does not live up to its style 	0
62340	skip it 	0
31420	brought me uncomfortably close to losing my lunch 	0
19870	haphazard , and inconsequential romantic 	0
55146	a clichéd and shallow cautionary tale about the hard-partying 	0
30626	could n't someone take rob schneider and have him switch bodies with a funny person 	0
62907	is just as obvious as telling a country skunk 	0
15667	stoops to cheap manipulation or corny conventions to do it 	0
59198	beginning to hate it 	0
46385	of its gaudy hawaiian shirt 	0
10198	you 're an absolute raving star wars junkie 	0
27319	was botched in execution 	0
11643	` punch-drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . ' 	0
42660	be appreciated by anyone outside the under-10 set 	0
62401	a low rate annie 	0
62771	sci-fi generic 	0
54367	to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
520	leave the theater 	0
38783	low-rent -- and even lower-wit -- 	0
6826	devos 	0
46428	flatly 	0
23065	why anyone who is not a character in this movie should care is beyond me . 	0
63447	how tedious 	0
24039	silly fluff 	0
17228	flaccid 	0
61999	although it tries to be much more , it 's really just another major league . 	0
13158	the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient 	0
51367	the feeble examples 	0
3442	becomes too heavy for the plot 	0
51013	one of the most highly-praised disappointments i 've had the misfortune to watch in quite some time . 	0
61371	at its utterly misplaced earnestness 	0
5493	that they 're stuck with a script that prevents them from firing on all cylinders 	0
42621	, this is the most visually unappealing . 	0
46252	terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase 	0
66232	the holes in this film remain agape -- holes punched through by an inconsistent , meandering , and sometimes dry plot . 	0
44918	of black indomitability 	0
32923	of the glum , numb experience of watching o fantasma 	0
32284	moldering 	0
11484	numb 	0
38029	, pretentious mess . 	0
44662	proves preposterous , the acting is robotically italicized , 	0
25643	horrendously 	0
15643	the all-too-familiar dramatic arc 	0
37070	looks as though jay roach directed the film from the back of a taxicab 	0
65051	the worst thing 	0
16535	depress you about life itself 	0
50012	the wasted potential of this slapstick comedy 	0
64051	the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects 	0
51688	to pump life into overworked elements from eastwood 's dirty harry period 	0
9942	sin 	0
38572	, worse , that you have to pay if you want to see it 	0
47784	they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot 	0
1349	b movies 	0
45251	who unfortunately works with a two star script 	0
21987	is in need of a scented bath 	0
62394	it 's at least watchable 	0
7148	it 's provocative stuff , but the speculative effort is hampered by taylor 's cartoonish performance and the film 's ill-considered notion that hitler 's destiny was shaped by the most random of chances . 	0
31422	forgotten 10 minutes 	0
46861	it plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting . 	0
41604	a bitter taste 	0
2626	however sincere it may be , the rising place never quite justifies its own existence . 	0
30646	these characters become wearisome . 	0
11151	then again , i hate myself most mornings . 	0
12506	that was written down 	0
24135	brainless , but 	0
57068	how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were 	0
27106	, at last count , numbered 52 different versions 	0
9570	his pleas 	0
66724	ludicrous attempt 	0
3803	numbing action sequence made up mostly of routine stuff yuen has given us before . 	0
15532	those willing to endure its extremely languorous rhythms , waiting for happiness 	0
65796	the movie is ugly to look at and not a hollywood product 	0
65995	felt ; not the craven of ' a nightmare on elm street ' or ` the hills have eyes , ' but the sad schlock merchant of ` deadly friend 	0
21591	laggard drama wending its way to an uninspired philosophical epiphany . 	0
40052	where human nature should be ingratiating 	0
22071	that does n't come close to the level of intelligence and visual splendor that can be seen in other films 	0
859	has n't escaped the rut dug by the last one 	0
66335	as exciting to watch as two last-place basketball teams 	0
50471	be consumed and forgotten 	0
8378	is that the movie has no idea of it is serious or not 	0
58839	is technically sophisticated in the worst way . 	0
51981	a phlegmatic bore 	0
52624	stroked , luridly colored , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain 	0
45973	of grief and loss 	0
25876	off-puttingly cold 	0
38746	of a film that 's rarely as entertaining as it could have been 	0
4485	'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget . 	0
4073	adams just copies from various sources -- 	0
51899	this u-boat does n't have a captain . 	0
44712	, this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success . 	0
59242	showtime 's uninspired send-up 	0
12610	as morose as teen pregnancy , rape and suspected murder 	0
60157	do n't even bother to rent this on video . 	0
30205	its empty head 	0
44649	hitting all of its assigned marks to take on any life of its own 	0
15233	my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it . 	0
51781	would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes . 	0
66371	trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed 	0
28916	hate it because it 's lousy . 	0
37925	if each watered down the version of the one before 	0
1468	despicable characters 	0
38547	gets the feeling that the typical hollywood disregard for historical truth and realism is at work here 	0
59721	lacks the spirit of the previous two , 	0
49211	it 's excessively quirky and a little underconfident in its delivery 	0
54440	leaves no southern stereotype unturned 	0
39520	i was feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism . 	0
54570	pale xerox of other , better crime movies . 	0
20907	loopy 	0
62314	the movie is amateurish , 	0
47789	, you 're going to feel like you were n't invited to the party . 	0
50980	blustery movie 	0
51143	as rude and profane 	0
44125	gross-out flicks , 	0
6515	none of the charm and little 	0
62952	a crummy , wannabe-hip crime comedy 	0
46712	lame comedy . 	0
11073	this is n't a movie 	0
66070	sade achieves the near-impossible : it turns the marquis de sade into a dullard . 	0
61480	too long and bogs down in a surfeit of characters and unnecessary 	0
65298	not 	0
55775	drags , underscoring the obvious 	0
16061	very few laughs and even less surprises 	0
29262	scratching your head than hiding under your seat 	0
63735	the milieu is wholly unconvincing ... and 	0
6566	get out your pooper-scoopers 	0
58511	... that the material is so second-rate . 	0
11715	of a film that are still looking for a common through-line 	0
33120	hideous 	0
47290	followed by the bad idea 	0
64834	it ends up being neither , and fails at both endeavors . 	0
10914	standard guns versus martial arts cliche with little new added . 	0
5289	a bad movie that 	0
57800	's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex 	0
53480	with too little 	0
60742	rubber-face routine 	0
30260	forget about it 	0
35636	did n't offer an advance screening 	0
29296	as a kind of colorful , dramatized pbs program 	0
61042	is so self-pitying 	0
12178	it was written for no one 	0
61950	an incredibly narrow in-joke 	0
51359	excruciatingly unfunny 	0
49884	trapped wo n't score points for political correctness , 	0
43850	jagged , as if filmed directly from a television monitor 	0
39838	white has n't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else . 	0
3416	could have used my two hours better watching being john malkovich again 	0
27205	disastrous ending 	0
23935	is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . 	0
26813	two signs that m. night shyamalan 's debut feature sucked up all he has to give to the mystic genres of cinema 	0
25065	it 's simply crude and unrelentingly exploitative 	0
54891	hallmark commercial 	0
56855	's uninteresting . 	0
22827	relentlessly downbeat 	0
11445	does n't sustain a high enough level of invention . 	0
25165	bitter end 	0
4686	, accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. . 	0
46717	was going to be really awful 	0
49240	deathly slow to any teen 	0
18385	an 88-minute highlight reel that 's 86 minutes too long 	0
6648	dumb gags , anatomical humor , or 	0
54249	exploitative for the art houses and 	0
24848	the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2 - hour running time . 	0
66324	there 's nothing to gain from watching they . 	0
18524	providing no real sense of suspense 	0
24020	's most offensive 	0
57188	wafer-thin movie 	0
42672	too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle 's carpets . 	0
60977	is as bad as you think , and worse than you can imagine . 	0
13625	a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter 	0
28133	perhaps the grossest movie ever made . 	0
43050	a movie that 's about as overbearing and over-the-top as the family it depicts . 	0
62860	somewhat clumsy 	0
21856	in as flat 	0
51803	is well below expectations 	0
27224	pompous references 	0
50962	feel-bad 	0
28273	dismiss -- moody , 	0
22813	would be a total washout . 	0
17378	veered off too far into the exxon zone , 	0
37903	the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort . 	0
49810	the story is lacking any real emotional impact , and 	0
65697	`` freaky friday , '' it 's not . 	0
3001	are too simplistic to maintain interest 	0
35167	like this that puts flimsy flicks like this behind bars 	0
21753	little style 	0
34339	hard to like a film so cold and dead 	0
23970	two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress 	0
7111	moonlight mile does n't quite go the distance but 	0
12541	may prove too convoluted for fun-seeking summer audiences 	0
47685	as i valiantly struggled to remain interested , or at least conscious 	0
27362	that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times 	0
57550	can render it anything but laughable 	0
26617	dreaded 	0
49536	are presented in such a lousy way , complete with some of the year 's ( unintentionally ) funniest moments , that it 's impossible to care 	0
17585	imagine ( if possible ) a pasolini film without passion or politics , 	0
24971	blandly 	0
28469	is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent . 	0
11596	gets added disdain for the fact that it is nearly impossible to look at or understand 	0
52086	dishonest and 	0
18034	to skip the film and pick up the soundtrack 	0
24350	rendered tedious 	0
44522	an exhausted , desiccated talent who ca n't get out of his own way 	0
61913	a painful lie 	0
11022	anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny 	0
3549	wallowing in its characters ' frustrations 	0
43721	contrived pastiche of caper clichés . 	0
8364	's been 13 months and 295 preview screenings since i last walked out on a movie 	0
56439	martin lawrence live ' is so self-pitying 	0
24363	the thrown-together feel 	0
36000	unpleasant excuse 	0
47236	as the way adam sandler 's new movie rapes 	0
32442	or `` suck '' 	0
62427	insultingly 	0
33697	reign of fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness . 	0
23872	, my sweet has so many flaws it would be easy for critics to shred it . 	0
4036	in a dead-end existence 	0
38066	standard 	0
13840	tough to watch 	0
10290	whole subplots have no explanation or even plot relevance 	0
16897	is a fragmented film 	0
1704	falling into the hollywood trap and making a vanity project with nothing new to offer 	0
14257	wholly unnecessary 	0
55288	terror the heroes of horror movies try to avoid 	0
31905	the film opens with maggots crawling on a dead dog 	0
43368	be underestimated 	0
50061	unless there are zoning ordinances to protect your community from the dullest science fiction 	0
47171	this is as lax and limp a comedy as i 've seen in a while , a meander through worn-out material . 	0
28659	, it just sits there like a side dish no one ordered . 	0
63153	soon proves preposterous , the acting is robotically italicized , 	0
8030	manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy . 	0
53280	does n't end up having much that is fresh to say about growing up catholic or , really , anything . 	0
48378	, worse yet , nonexistent -- 	0
33173	basic flaws 	0
51097	could have written a more credible script , though with the same number of continuity errors . 	0
58955	play like the worst kind of hollywood heart-string plucking 	0
849	well to cram earplugs 	0
49833	stomps in hobnail boots over natalie babbitt 's gentle , endearing 1975 children 's novel 	0
7204	have a résumé loaded with credits like `` girl in bar # 3 	0
30010	this overproduced piece 	0
44832	's not a single jump-in-your-seat moment 	0
4038	the painstaking 	0
52306	the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place 	0
3307	believe that resident evil is not it . 	0
5934	so boring 	0
45360	this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications ... that have no bearing on the story 	0
52812	drown yourself in a lake 	0
14145	it 's a thin notion 	0
61563	of an ignored people 	0
37878	to tolerate this insipid , brutally clueless film 	0
12160	it 's equally distasteful to watch him sing the lyrics to `` tonight . '' 	0
51420	is the script 's endless assault of embarrassingly ham-fisted sex jokes 	0
58272	sayles ... once again strands his superb performers in the same old story . 	0
14013	progresses in such a low-key manner that it risks monotony 	0
44246	is n't as compelling or as believable 	0
60324	's not particularly well made 	0
46313	banged their brains into the ground so frequently 	0
16661	disgusted 	0
27860	feels free to offend 	0
25437	inspire a trip to the video store -- in search of a better movie experience 	0
41459	advised to take the warning literally , and log on to something more user-friendly 	0
13579	tiring than anything 	0
40758	seems terrified of the book 's irreverent energy , and scotches most of its élan , humor , bile , and irony 	0
56740	has little clue 	0
19300	all its excess debris 	0
55573	is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life 	0
51030	weighs down his capricious fairy-tale 	0
1891	pomposity 	0
57724	tumbleweeds 	0
56216	it 's not scary in the slightest 	0
32706	certainly not a good movie , but it was n't horrible either . 	0
14465	as earnest as a community-college advertisement 	0
35303	does the thoroughly formulaic film 	0
8861	of routine stuff yuen 	0
48853	's so downbeat and nearly humorless that it becomes a chore to sit through -- despite some first-rate performances by its lead 	0
42741	of mixed messages , over-blown drama and bruce willis 	0
58529	full frontal had no effect and elicited no sympathies for any of the characters . 	0
175	those so-so films that could have been much better 	0
14563	the film runs on a little longer than it needs to -- muccino either does n't notice when his story ends or just ca n't tear himself away from the characters 	0
27108	gets the look and the period trappings right , but it otherwise drowns in a sea of visual and verbal clichés . 	0
44033	ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents 	0
25566	to foul up a screen adaptation of oscar wilde 's classic satire 	0
22388	um ... is n't that the basis for the entire plot ? 	0
40828	jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe 	0
27405	in the wrong hands , i.e. peploe 's , it 's simply unbearable 	0
54396	as a numbingly dull experience 	0
54423	and flat-out farce 	0
15333	out-of-kilter character 	0
3738	'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche . 	0
1913	all the more poignant by the incessant use of cell phones 	0
743	is shockingly bad and absolutely unnecessary . 	0
54605	the screenplay , co-written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing . 	0
17816	static 	0
21907	cheap junk and an insult to their death-defying efforts 	0
47513	from sharing the awe in which it holds itself 	0
36418	takes a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker 	0
41309	tick-tock 	0
48090	the film , like jimmy 's routines , could use a few good laughs . 	0
648	the hail of bullets , none of which ever seem to hit 	0
45282	become dullingly repetitive 	0
14127	hogwash 	0
20069	a schlocky creature 	0
13081	should have gone straight to video . 	0
4393	the jokes are flat , 	0
8387	yawn-provoking little farm melodrama . 	0
31539	hold dear about cinema , only now it 's begun to split up so that it can do even more damage 	0
51596	be profane , 	0
57242	's not that funny -- 	0
7001	how ridiculous and money-oriented 	0
37762	will need all the luck they can muster just figuring out who 's who in this pretentious mess 	0
42083	an impenetrable and insufferable ball 	0
60101	`` white oleander , '' the movie , is akin to a reader 's digest condensed version of the source material . 	0
36568	makes your teeth hurt 	0
54881	a self-indulgent script 	0
32541	tawdry b-movie scum 	0
19032	singularly off-putting romantic comedy . 	0
26178	disguise 24/7 	0
4936	i wish it would have just gone more over-the-top instead of trying to have it both ways . 	0
46970	lies ... footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire 	0
23002	florid but ultimately vapid crime melodrama 	0
55649	silences 	0
64746	pedestrian , flat drama 	0
54779	shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative 	0
55505	confusion is one of my least favorite emotions , especially when i have to put up with 146 minutes of it . 	0
58535	be a bit repetitive 	0
51641	are too many bona fide groaners among too few laughs 	0
22585	're convinced that this mean machine was a decent tv outing that just does n't have big screen magic 	0
5611	a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric 	0
50199	less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series 	0
64626	no quarter to anyone 	0
48584	... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy . 	0
33622	it 's loud and boring 	0
66130	to embody the worst excesses of nouvelle vague without any of its sense of fun or energy 	0
59657	through a dreary tract of virtually plotless meanderings 	0
45510	to go down as the worst -- and only -- killer website movie of this or any other year 	0
5394	it 's wasted yours 	0
21015	so devoid of pleasure or sensuality that it can not even be dubbed hedonistic . 	0
32644	moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured . 	0
9736	, it still seems endless . 	0
59346	to remind us of how very bad a motion picture can truly be 	0
16458	fragmented film 	0
18170	a decomposition of healthy eccentric inspiration and ambition -- wearing a cloak of unsentimental , straightforward text -- 	0
31831	spreads itself too thin , leaving these actors , as well as the members of the commune , 	0
44889	of its critical backlash and more 	0
65920	bolt the theater in the first 10 minutes 	0
1049	are credited with the cliché-laden screenplay 	0
50242	the misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten . 	0
15739	two hours of junk . 	0
30403	into rambling incoherence 	0
2931	by bad luck and their own immaturity 	0
57151	whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black . 	0
10809	a technological exercise that lacks juice and delight 	0
36550	it 's not much more watchable than a mexican soap opera 	0
19299	no rest period , no timeout 	0
18885	it appears not to have been edited at all 	0
7403	increasingly implausible as it races 	0
20654	taylor 's cartoonish performance 	0
62096	some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson 	0
19412	someone , stop eric schaeffer before he makes another film . 	0
10806	bland 	0
61903	of typical late-twenty-somethings natter on about nothing 	0
46377	the characters are too simplistic to maintain interest 	0
3537	sad schlock merchant 	0
22466	footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire 	0
43891	took three minutes of dialogue , 30 seconds of plot and 	0
