	sentence	label
8813	is long on narrative and ( too ) short on action . 	0
67307	maintaining consciousness just long enough 	0
40725	mumbles his way through the movie 	0
26566	wheezy 	0
61640	overtly disagreeable 	0
60730	goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab . 	0
7708	un-bear-able 	0
51689	a movie that 's about as overbearing and over-the-top as the family it 	0
20194	violent and mindless 	0
14205	too long , and larded with exposition 	0
47195	there 's something fishy about a seasonal holiday kids ' movie ... that derives its moment of most convincing emotional gravity from a scene where santa gives gifts to grownups . 	0
26206	denial of sincere grief and mourning in favor of bogus spiritualism 	0
13355	is drowned out by director jon purdy 's sledgehammer sap 	0
21620	a ragbag of cliches 	0
41430	does n't really go anywhere 	0
45261	, it 's a pretty listless collection of kid-movie clichés . 	0
9189	dislikable study in sociopathy . 	0
60581	a mess from start to finish 	0
32664	hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming 	0
66012	exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable . 	0
20065	... get a sense of good intentions derailed by a failure to seek and strike just the right tone . 	0
45159	a waste 	0
43866	awkward version 	0
11280	to losing my lunch 	0
42150	for whom she shows little understanding 	0
21526	that tries too hard to be emotional 	0
49689	a couple of burnt-out cylinders 	0
52519	this unimaginative comedian 	0
54338	generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series 	0
39800	a world of hurt 	0
17313	do n't have a clue on the park . 	0
46453	capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance . 	0
27709	while the highly predictable narrative falls short 	0
52257	puportedly `` based on true events , '' a convolution of language that suggests it 's impossible to claim that it is `` based on a true story '' with a straight face . 	0
44207	, luridly colored , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain 	0
7148	it 's provocative stuff , but the speculative effort is hampered by taylor 's cartoonish performance and the film 's ill-considered notion that hitler 's destiny was shaped by the most random of chances . 	0
25207	been astronomically bad 	0
40306	women torn apart by a legacy of abuse 	0
7646	is flawed 	0
41998	post-september 11 , `` the sum of all fears '' seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves . 	0
22934	lacks the utter authority of a genre gem 	0
31137	a pretentious and ultimately empty examination 	0
7339	's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary . 	0
32862	's just tediously bad 	0
57150	the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts 	0
37140	'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget 	0
27785	refusal to recognize any of the signposts , as if discovering a way through to the bitter end without a map 	0
18690	predominantly amateur cast is painful to watch , 	0
43236	, ms. shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast . 	0
20400	aimless for much of its running time , 	0
20965	difficult 	0
27731	loneliest dark spots 	0
41174	that is apparently as invulnerable as its trademark villain 	0
61097	ruthless in its own placid way 	0
5441	to play second fiddle to the dull effects that allow the suit to come to life 	0
13728	'd be hard pressed to think of a film more cloyingly sappy than evelyn this year 	0
44769	this schlocky horror/action hybrid 	0
15758	it is very difficult to care about the character , and that is the central flaw of the film 	0
10918	seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain . 	0
61271	if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor 	0
9335	all bluster 	0
46929	the slightest difficulty accepting him in the role 	0
11715	of a film that are still looking for a common through-line 	0
35162	... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 	0
45830	becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if 	0
53884	hit that may strain adult credibility . 	0
66417	it 's super - violent , super-serious and super-stupid . 	0
552	the surface histrionics failing to compensate for the paper-thin characterizations and facile situations 	0
37757	terrified of the book 's irreverent energy , and scotches most of its élan , humor , bile , and irony 	0
66211	, painful improbability 	0
50680	( other than the very sluggish pace ) 	0
21540	shot two years ago 	0
17442	i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration 	0
23752	lazy 	0
20289	the story has its redundancies 	0
14939	'' or `` suck '' 	0
52219	's boring 	0
53303	lack a strong-minded viewpoint , or a sense of humor 	0
8188	little more than preliminary notes for a science-fiction horror film 	0
37415	utterly misplaced earnestness 	0
14274	unoriginal 	0
25541	absurd plot twists , idiotic court maneuvers 	0
20906	it 's like rocky and bullwinkle on speed , but that 's neither completely enlightening , nor does it catch the intensity of the movie 's strangeness . 	0
56835	like a rejected x-files episode than a credible account of a puzzling real-life happening 	0
41423	do not go gentle into that good theatre . ' 	0
40170	the thin veneer of nationalism 	0
31420	brought me uncomfortably close to losing my lunch 	0
32082	hideous yellow 	0
2882	are many definitions of ` time waster ' 	0
34379	a hundred of them can be numbing 	0
24419	you thought would leave you cold 	0
26031	`` sorority boys '' was funnier , and that movie was pretty bad 	0
15715	blade ii mutates into a gross-out monster movie with effects that are more silly than scary . 	0
30533	, and peopled mainly by characters so unsympathetic that you 're left with a sour taste in your mouth 	0
53788	hurts to watch 	0
29682	this long and relentlessly saccharine film 	0
48602	the characters seem one-dimensional , and 	0
63780	that 's neither original nor terribly funny 	0
48504	a battle between bug-eye theater and dead-eye matinee . 	0
51044	the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) 	0
50987	no amount of good acting is enough to save oleander 's uninspired story . 	0
47976	the crassness 	0
37331	its oh-so-hollywood rejiggering and 	0
39904	be oblivious to the existence of this film 	0
32554	has no character , loveable or otherwise 	0
26643	gets sillier , not scarier , as it goes along 	0
33764	falling into the hollywood trap 	0
37113	what on earth is going on 	0
6849	is to see two academy award winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best . 	0
64100	despite the opulent lushness of every scene , the characters never seem to match the power of their surroundings . 	0
49078	lip-reading 	0
23096	this waste of time 	0
6154	without thrills and a mystery devoid 	0
792	bite 	0
59429	be churlish to begrudge anyone for receiving whatever consolation 	0
17246	bogged down by an overly sillified plot and stop-and-start pacing 	0
44814	a depraved , incoherent , instantly disposable piece of hackery . 	0
18054	agonizing 	0
20912	will probably be a talky bore . 	0
47110	cast is painful to watch 	0
59239	the story 's pathetic and 	0
40520	cause loads of irreparable damage 	0
7105	this is a heartfelt story ... it just is n't a very involving one . 	0
15484	up as tedious as the chatter of parrots raised on oprah 	0
3206	tiring 	0
27394	personal velocity seems to be idling in neutral 	0
9003	an exploitation piece doing its usual worst to guilt-trip parents 	0
45752	for someone like judd , who really ought to be playing villains 	0
3602	scherfig , who has had a successful career in tv , tackles more than she can handle . 	0
25535	the man who bilked unsuspecting moviegoers 	0
59128	woefully 	0
31435	perversely 	0
16185	be hard pressed to think of a film more cloyingly sappy than evelyn this year 	0
15559	does n't work as either . 	0
13876	appear foolish and shallow 	0
59707	the beaten path , not necessarily for the better 	0
8991	slightly less successful 	0
42989	cliches and pabulum 	0
61308	to speak about other than the fact that it is relatively short 	0
13309	the smug self-satisfaction 	0
7587	williams ' anarchy gets tiresome 	0
33233	, there is n't much there here . 	0
66820	drops the ball too many times 	0
49547	the direction is clumsy 	0
4808	the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid 	0
56402	bad ideas and awkwardness 	0
3422	` it 's painful to watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . ' 	0
6258	cheesy commercialism 	0
8287	in insignificance 	0
41446	does n't feel like a film that strays past the two and a half mark 	0
9242	that the german film industry can not make a delightful comedy centering on food 	0
38011	a tough pill to swallow and 	0
18519	lawrence 's over-indulgent tirade 	0
617	it lacks the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success . 	0
36836	is not one of the movies you 'd want to watch if you only had a week to live 	0
65602	everything too safe 	0
1961	never really busts out of its comfy little cell 	0
37130	double-barreled rip-off 	0
43579	a rather bland affair . 	0
40875	too simplistic to maintain interest 	0
49154	a remake ) do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic 	0
64807	reduced to direct-to-video irrelevancy 	0
18199	shows moments of promise but ultimately succumbs to cliches and pat storytelling 	0
67330	is so bad that i even caught the gum stuck under my seat trying to sneak out of the theater 	0
64129	essentially juiceless 	0
1845	, you realize there 's no place for this story to go but down 	0
36267	a good idea that was followed by the bad idea to turn it into a movie 	0
47958	worry about being subjected to farts , urine , feces , semen , or any of the other foul substances 	0
62628	it collapses when mr. taylor tries to shift the tone to a thriller 's rush . 	0
36630	-- a straight guy has to dress up in drag -- 	0
15415	if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure 	0
20922	cracked lunacy 	0
44193	the evening to end 	0
63237	may well be the only one laughing at his own joke 	0
19074	a haunting sense of malaise 	0
40828	jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe 	0
449	of the road , where the thematic ironies are too obvious and the sexual politics too smug 	0
14648	her most charmless 	0
23829	errors 	0
5394	it 's wasted yours 	0
34258	the movie is well done , but slow . 	0
19696	horrendously confusing 	0
52016	overwrought , 	0
58041	a two star script 	0
39319	unsurprising 	0
12231	savor whenever the film 's lamer instincts are in the saddle 	0
4704	there may have been a good film in `` trouble every day , '' but it is not what is on the screen 	0
46545	there 's surely something wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits . 	0
595	hopelessly juvenile 	0
50165	a boring movie 	0
2285	is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore . 	0
64149	completely creatively stillborn and executed in a manner that i 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage . 	0
32948	undermining the movie 's reality and 	0
43811	's one of the worst of the entire franchise 	0
41704	a fake street drama that keeps telling you things instead of showing them 	0
56485	watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination 	0
34399	it 's hard to say who might enjoy this 	0
17540	might be best forgotten 	0
57722	of clichés , depression and bad alternative music 	0
3543	exaggerated action 	0
40307	a movie in which two not very absorbing characters are engaged in a romance you ca n't wait to see end . 	0
4371	the paper-thin characterizations 	0
6363	him this year 's razzie 	0
65360	lackadaisical plotting and mindless action 	0
65895	of unsettling atmospherics 	0
11281	clumsily 	0
38016	, it feels more forced than usual . 	0
60817	should dispel it 	0
35157	pray does n't have a passion for the material . 	0
56236	feels contrived 	0
30654	if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances . 	0
2499	there might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ? 	0
52456	appears to have been modeled on the worst revenge-of-the-nerds clichés the filmmakers could dredge up . 	0
18307	, with the director taking a hands-off approach when he should have shaped the story to show us why it 's compelling . 	0
8210	absurdly inappropriate ` comedy ' scenes 	0
50018	part because the consciously dumbed-down approach wears thin 	0
3732	hand viewers a suitcase full of easy answers 	0
34242	even if it may still leave you wanting more answers as the credits 	0
10444	this emotional car-wreck 	0
31913	all the stomach-turning violence 	0
14974	as the shabby digital photography 	0
26322	has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be 	0
61913	a painful lie 	0
45188	most disappointing 	0
25784	're over 25 , have an iq over 90 , and have a driver 's license 	0
20841	porno flick 	0
61381	too often spins its wheels with familiar situations and repetitive scenes 	0
66391	layer of action man cliché atop wooden dialogue 	0
14529	signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype . 	0
47674	by working girl scribe kevin wade 	0
64163	with a romantic comedy plotline straight from the ages , this cinderella story does n't have a single surprise up its sleeve . 	0
51056	, colin hanks is in bad need of major acting lessons and maybe a little coffee . 	0
52256	this one aims for the toilet and scores a direct hit . 	0
19175	downhill as soon as macho action conventions assert themselves 	0
38817	that it appears not to have been edited at all 	0
57557	it turns out to be affected and boring 	0
24022	holes and completely lacking in chills 	0
53889	its indulgent two-hour-and-fifteen-minute length 	0
64012	littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed 	0
3003	rushed , 	0
55186	should shame americans , regardless of whether or not ultimate blame 	0
46400	the new film of anton chekhov 's the cherry orchard puts the ` ick ' in ` classic . ' 	0
7176	nutty cliches and far too much dialogue 	0
65249	the film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic 	0
40937	is too insistent 	0
48036	is a dim-witted pairing of teen-speak and animal gibberish . 	0
30946	is drowned out by director jon purdy 's sledgehammer sap . 	0
27925	a black man getting humiliated by a pack of dogs who are smarter than him 	0
15875	bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists 	0
1982	passes for sex in the movies look like cheap hysterics 	0
31179	crush each other 	0
64396	might try paying less attention to the miniseries and more attention to the film it is about 	0
1051	flat , 	0
43097	sluggish , 	0
52497	unbearably lame . 	0
24070	it also wrecks any chance of the movie rising above similar fare 	0
691	moody male hustler 	0
57293	paper-thin and decidedly unoriginal 	0
24198	the empty theaters 	0
55850	cast adrift in various new york city locations with no unifying rhythm or visual style 	0
47838	even his boisterous energy fails to spark this leaden comedy 	0
27042	is hardly journalism at all 	0
56756	at best , i 'm afraid . 	0
50640	same easy targets 	0
63997	sheridan seems terrified of the book 's irreverent energy , and scotches most of its élan , humor , bile , and irony . 	0
16262	stifles creativity and allows the film to drag on for nearly three hours 	0
12026	's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt 	0
25672	made me realize that we really have n't had a good cheesy b-movie playing in theaters since ... well ... since last week 's reign of fire . 	0
66796	endless rain is offset by the sheer ugliness of everything else 	0
11118	everything was as superficial as the forced new jersey lowbrow accent uma had . 	0
46346	bordering on confessional 	0
37462	a loud , brash and mainly unfunny 	0
4445	is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes 	0
41681	does turn out to be a bit of a cheat in the end 	0
11574	formulaic and stilted 	0
25637	the characters are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach . 	0
35720	an uneven look into a grim future that does n't come close to the level of intelligence and visual splendor that can be seen in other films based on philip k. dick stories . 	0
6387	the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull 	0
21934	'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche 	0
31055	barbarism 	0
48768	stock situations and characters 	0
1954	a peculiar malaise 	0
58403	an average b-movie with no aspirations to be anything more 	0
51991	follow the same blueprint from hundreds of other films 	0
13277	it will make you wish you were at home watching that movie instead of in the theater watching this one . 	0
67020	liability 	0
58961	's a barely tolerable slog over well-trod ground 	0
28866	, those rejected must have been astronomically bad 	0
38253	vulgar is too optimistic a title . 	0
1769	inhuman cinematic punishment 	0
40979	seems to remain an unchanged dullard 	0
31534	unnoticed and underappreciated 	0
23198	bland police procedural details , fiennes 	0
31721	narcissism and self-congratulation 	0
37572	the movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads . 	0
31950	's not too much of anything . 	0
33020	would recommend big bad love only to winger fans who have missed her since 1995 's forget paris 	0
33147	i walked out of runteldat 	0
50156	in which the kids in the house will be gored 	0
46947	unsurprisingly 	0
850	who is simply tired 	0
66920	absolutely and completely ridiculous 	0
40604	, sometimes creepy intimacy 	0
48827	real snooze . 	0
25376	the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness . 	0
65188	a glossy rehash 	0
40401	list 	0
52074	irritating display 	0
60176	cruel , misanthropic stuff with only weak claims to surrealism and black comedy 	0
8027	is so deadly dull that watching the proverbial paint dry would be a welcome improvement . 	0
53112	as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil ' bow wow 	0
22596	godard uses his characters -- if that 's not too glorified a term -- as art things , mouthpieces , visual motifs , blanks . 	0
15309	that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything 	0
33816	randomness usually achieved only by lottery drawing 	0
36960	seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference 	0
59747	when it 's not wallowing in hormonal melodrama 	0
35315	to describe exactly how bad it is 	0
28355	overmanipulative hollywood practices 	0
58958	based on ugly ideas instead of ugly behavior 	0
20767	overproduced piece 	0
2333	does n't have a passion for the material . 	0
28318	the first mistake , i suspect , is casting shatner as a legendary professor and kunis as a brilliant college student -- where 's pauly shore as the rocket scientist ? 	0
55491	as much resemblance to the experiences of most battered women as spider-man 	0
4500	is that it goes nowhere 	0
45421	hit on a 15-year old when you 're over 100 	0
65225	is dudsville 	0
17558	innuendo 	0
49676	steals so freely from other movies and combines enough disparate types of films 	0
17904	are the uneven performances by the cast members , who seem bound and determined to duplicate bela lugosi 's now-cliched vampire accent . 	0
17654	a cartoon ? 	0
44940	the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and 	0
31093	may as well be called `` jar-jar binks : the movie 	0
22371	fairly harmless but ultimately lifeless 	0
7198	seems twice as long as its 83 minutes 	0
30323	thriller junk . 	0
22010	was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way 	0
16252	bluer than the atlantic 	0
7627	a snore and 	0
62583	be seen everywhere 	0
46790	nijinsky says , ' i know how to suffer ' and if you see this film you 'll know too . 	0
18858	uncool the only thing missing is the `` gadzooks ! '' 	0
64002	is just as boring and as obvious 	0
31198	created a monster but did n't know how to handle it 	0
39462	does n't sustain interest beyond the first half-hour 	0
33038	, that would be me : fighting off the urge to doze . 	0
60101	`` white oleander , '' the movie , is akin to a reader 's digest condensed version of the source material . 	0
45482	a small fortune in salaries and stunt cars might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) . 	0
29149	overblown 	0
28895	is disgusting to begin with 	0
28123	an action movie with an action icon who 's been all but decommissioned 	0
8529	collapses after 30 minutes into a slap-happy series 	0
61225	overwhelming 	0
25745	larded 	0
15093	victim to sloppy plotting 	0
58816	hobbled by half-baked setups and sluggish pacing 	0
57033	is doa . 	0
63882	goes downhill 	0
13502	there 's definite room for improvement . 	0
42906	unfortunate title 	0
32860	in other words , about as bad a film 	0
26751	plotless 	0
22950	are acting horribly 	0
57761	as a pale successor 	0
56690	as a bitter pill 	0
31107	the scripters do n't deserve any oscars 	0
3937	are no special effects , and no hollywood endings . 	0
26165	it 's left a few crucial things out , like character development and coherence 	0
47033	an entirely stale concept 	0
63745	skip the film and buy the philip glass soundtrack cd 	0
52248	distinctive discourse 	0
29228	something to be fully forgotten 	0
66744	underdone potato 	0
60527	are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely 	0
32706	certainly not a good movie , but it was n't horrible either . 	0
60738	out-of-kilter 	0
14764	a too-conscientious adaptation 	0
30177	high-strung but flaccid drama 	0
53106	, bad movie 	0
2933	had the balance shifted in favor of water-bound action over the land-based ` drama 	0
7372	is like cold porridge with only the odd enjoyably chewy lump . 	0
28360	herzog simply runs out of ideas 	0
14145	it 's a thin notion 	0
64235	it 's inauthentic at its core 	0
25401	unfolds as one of the most politically audacious films of recent decades from any country , but especially from france 	0
1542	halfway through this picture i was beginning to hate it , and , of course 	0
52994	used the film as a bonus feature on the dvd 	0
38875	the ambiguous ending seem goofy rather than provocative 	0
43543	( hopkins ) does n't so much phone in his performance as fax it . 	0
7716	that everlasting conundrum 	0
63353	should stick to his day job 	0
35623	are in this tepid genre offering 	0
54699	ai n't art , by a long shot 	0
22279	drags it back 	0
30876	check your brain at the door 	0
37005	the story is lacking any real emotional impact , and the plot is both contrived and cliched 	0
24698	left with a sour taste in your mouth 	0
14169	trouble 	0
7074	a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 	0
12055	amateur ' in almost every frame 	0
45075	pick your nose instead 	0
51623	of these despicable characters 	0
38661	it were that grand a failure 	0
17028	impostor deviously adopts the guise of a modern motion picture 	0
20633	find yourself wishing that you and they were in another movie 	0
44058	darker 	0
28216	that this arrogant richard pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny 	0
4064	's exactly the kind of movie toback 's detractors always accuse him of making . 	0
25311	of what critics have come to term an `` ambitious failure 	0
9633	as obnoxious as tom green 's freddie got fingered 	0
36915	are so unmemorable , despite several attempts at lengthy dialogue scenes , 	0
21004	silly overkill 	0
44682	watchable up until the point where the situations and the dialogue spin hopelessly out of control -- that is to say , when carol kane appears on the screen 	0
31778	the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated 	0
35434	minor-league 	0
57143	will be put to sleep or bewildered by the artsy and often pointless visuals . 	0
39999	of the great crimes 	0
42939	uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels . 	0
31185	an ultra-loud blast of pointless mayhem 	0
8146	laborious whine , the bellyaching of a paranoid and unlikable man . 	0
9772	has none of the charm and little of the intrigue from the tv series . 	0
59452	the dry humor 	0
63673	this is n't worth sitting through 	0
37636	does n't end up being very inspiring or insightful . 	0
29718	losing my lunch 	0
62428	, the writing is indifferent , and jordan brady 's direction is prosaic . 	0
43542	badly-rendered 	0
9848	the muck 	0
20780	, it 's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug . 	0
65953	that ca n't totally hide its contrivances 	0
49175	during the tuxedo 's 90 minutes of screen time , there is n't one true ` chan moment ' . 	0
45126	glossy rehash 	0
34708	suffers because of its many excesses 	0
33844	it may leave you feeling a little sticky and unsatisfied 	0
22641	offers a desperately ingratiating performance 	0
36181	feel free to go get popcorn whenever he 's not onscreen . 	0
41400	it 's been 13 months and 295 preview screenings since i last walked out on a movie , but 	0
35570	sit through crap like this 	0
667	it is n't merely offensive 	0
20280	the needlessly poor quality 	0
6393	mistaken-identity 	0
1245	, scoob and shag do n't eat enough during the film . ' 	0
11443	in this film , which is often preachy and poorly acted 	0
38985	can also negotiate the movie 's darker turns 	0
3494	resents having to inhale this gutter romancer 's secondhand material 	0
22988	too mushy 	0
53607	is supremely unfunny and unentertaining 	0
31354	, never rises above the level of a telanovela . 	0
46150	comes off as a pale successor . 	0
7760	time for an absurd finale of twisted metal , fireballs and revenge 	0
60735	the film 's plot may be shallow , 	0
40498	retard 	0
44260	it 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , but it 's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest 	0
45083	the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil . 	0
31378	be forgettable 	0
5238	naïveté and arbitrary 	0
47457	for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment has n't escaped the rut dug by the last one . 	0
7707	law enforcement , and a visceral , nasty journey 	0
62035	hideously and 	0
41795	this one feels like a life sentence 	0
31973	nothing 's happening 	0
22987	is lost , leaving the character of critical jim two-dimensional and pointless 	0
44155	the delicate tightrope between farcical and loathsome 	0
30193	... hypnotically dull . 	0
48879	no special effects , and no hollywood endings 	0
19191	aimed at mom and dad 's wallet 	0
45861	interpreting the play as a call for pity and sympathy 	0
18636	like the rock on a wal-mart budget 	0
51469	he 's afraid of his best-known creation 	0
39690	affair 	0
61804	futility 	0
31617	until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity . 	0
5296	's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny . 	0
65877	the glum , numb experience of watching o fantasma 	0
10093	is : ` scooby ' do n't 	0
44893	the worst sin 	0
41387	that make 105 minutes seem twice as long 	0
4399	plotting and mindless 	0
64018	is rote drivel aimed at mom and dad 's wallet . 	0
55403	hollywood is sordid and disgusting . 	0
65459	futuristic women in skimpy clothes 	0
66190	owed to benigni 	0
11305	do n't get paid enough to sit through crap like this 	0
59444	, pretentious 	0
53906	devoted to the insanity of black 	0
38316	the story 's undeniably hard to follow 	0
55005	not quite 	0
45531	was covered earlier and much better in ordinary people 	0
45267	its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie 's presentation , which is way too stagy . 	0
55706	overused cocktail 	0
22850	that this vapid vehicle is downright doltish and uneventful 	0
42433	the movie keeps coming back to the achingly unfunny phonce and his several silly subplots . 	0
3516	failed 	0
28931	would n't have the guts to make . 	0
45749	ordinary , pasty lumpen 	0
11325	slapping its target audience in the face by shooting itself in the foot 	0
56969	is as deep as a petri dish and as well-characterized as a telephone book but still 	0
33303	this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama 	0
66632	`` interview '' loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into . 	0
39073	on toilet humor , ethnic slurs 	0
23981	aan opportunity wasted . 	0
46521	overacted 	0
16526	is hugely overwritten , with tons and tons of dialogue -- most of it given to children 	0
20516	do n't care about being stupid 	0
22298	a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find 	0
39113	an affable but undernourished romantic comedy that fails to match the freshness of the actress-producer and writer 	0
45344	if there 's a heaven for bad movies , deuces wild is on its way . 	0
14316	this broken character study 	0
28284	you can taste it , but there 's no fizz 	0
35994	there is a difference between movies with the courage to go over the top and movies that do n't care about being stupid 	0
39705	the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops 	0
54692	... built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids . 	0
33398	... its solemn pretension prevents us from sharing the awe in which it holds itself . 	0
66727	boring and meandering . 	0
48640	no charm , no laughs , no fun , 	0
37774	wear thin with repetition 	0
56260	the most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill . 	0
44733	is so insanely dysfunctional that the rampantly designed equilibrium becomes a concept doofus . 	0
11358	it looks good , but it is essentially empty 	0
12968	reign of fire is hardly the most original fantasy film ever made 	0
14023	is just garbage 	0
536	, reality shows -- reality shows for god 's sake ! 	0
47199	glucose sentimentality and 	0
37903	the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort . 	0
22548	sit in neutral , hoping for a stiff wind to blow it 	0
26073	, i hated myself in the morning . 	0
26386	an impenetrable and insufferable ball of pseudo-philosophic twaddle 	0
43948	buried somewhere inside its fabric , but never clearly seen 	0
47880	onto what 's left of his passe ' chopsocky glory 	0
8135	buried somewhere inside its fabric , but never clearly 	0
45569	banal and predictable . 	0
66137	the bottom line , at least in my opinion , is imposter makes a better short story than it does a film . 	0
31199	sexy , violent , self-indulgent and maddening 	0
20843	rather toothless take 	0
58686	one hour photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director mark romanek 's self-conscious scrutiny to happen , that finally get under your skin . 	0
66676	the project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting . 	0
53070	mysterious and brutal nature 	0
21551	you watch them clumsily mugging their way through snow dogs 	0
19070	trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible . 	0
57117	more repetition than creativity 	0
17281	, should n't the reality seem at least passably real ? 	0
64948	a flat , plodding picture 	0
55595	( l ) ame and unnecessary . 	0
24506	loathsome 	0
64136	is one of the year 's worst cinematic tragedies 	0
20717	an unintentionally surreal kid 's picture ... in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode . 	0
9479	has been replaced by the bottom of the barrel 	0
35647	looked like crap , so crap is what i was expecting 	0
1280	farts 	0
58839	is technically sophisticated in the worst way . 	0
42287	with flashbulb editing as cover for the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing bout ... by which time it 's impossible to care who wins . 	0
33012	feels especially thin stretched over the nearly 80-minute running time 	0
32536	a wooden delivery 	0
15425	a prolonged extrusion of psychopathic pulp 	0
10886	invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of god 	0
45952	rambling and incoherent 	0
