	sentence	label
29412	lazy material 	0
21944	blind to the silliness 	0
8719	turns a blind eye 	0
55193	a movie without an apparent audience 	0
28294	to compensate for the paper-thin characterizations and facile situations 	0
39349	it certainly wo n't win any awards in the plot department but 	0
40697	reluctant 	0
228	because he acts so goofy all the time 	0
24741	it 's mildly amusing , but i certainly ca n't recommend it . 	0
400	gory as the scenes of torture and self-mutilation 	0
28122	are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary . 	0
55478	is grossly contradictory in conveying its social message , if indeed there is one 	0
36091	far too cliched 	0
18802	feels more like the pilot episode of a tv series 	0
32745	'm not exactly sure what this movie thinks it is about . 	0
64030	exactly wrong 	0
6991	broken 	0
50520	who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior 	0
2680	, you wo n't find anything to get excited about on this dvd . 	0
28461	this vapid vehicle is downright doltish and uneventful 	0
27082	halfwit 	0
41095	of ' a nightmare 	0
38408	whether it 's the worst movie of 2002 , i ca n't say for sure : memories of rollerball have faded , and i skipped country bears . 	0
21089	the film 's final hour , where nearly all the previous unseen material resides , is unconvincing soap opera that tornatore was right to cut . 	0
61228	joke 	0
9465	meandering , low on energy , 	0
33329	which ones shtick 	0
11753	not good enough 	0
5130	about being subjected to farts , urine , feces , semen , or any of the other foul substances 	0
25634	is not that it 's offensive , but that it 's boring . 	0
49515	peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids 	0
22667	terribly episodic and lacking the spark of imagination that might have made it an exhilarating 	0
34197	the very definition of what critics have come to term an `` ambitious failure . 	0
8686	hell is ) looking down at your watch and realizing serving sara is n't even halfway through . 	0
61276	it preaches 	0
13253	thinking the only reason to make the movie is because present standards allow for plenty of nudity 	0
5429	running on empty , 	0
11470	, circuit is the awkwardly paced soap opera-ish story . 	0
35479	at this nonsensical story 	0
10400	of how uncompelling the movie is unless it happens to cover your particular area of interest 	0
53889	its indulgent two-hour-and-fifteen-minute length 	0
34165	low-grade dreck 	0
16706	hollow tribute 	0
44378	while certainly clever in spots , this too-long , spoofy update of shakespeare 's macbeth does n't sustain a high enough level of invention . 	0
51973	old bad trip 	0
65963	in undergraduate doubling subtexts and ridiculous stabs 	0
58289	slapdash disaster . 	0
52816	, and smugly suggests a superior moral tone is more important than filmmaking skill 	0
22974	` unfaithful ' cheats on itself and retreats to comfortable territory . 	0
62504	in terms of execution this movie is careless and unfocused . 	0
16495	for most movies , 84 minutes is short , but this one feels like a life sentence 	0
65823	, the picture begins to resemble the shapeless , grasping actors ' workshop that it is . 	0
57217	so insanely stupid , so awful 	0
58748	have a case of masochism and an hour and a half 	0
48618	did not figure out a coherent game 	0
58811	the movie is certainly not number 1 	0
5020	's simply stupid , irrelevant and deeply , truly , bottomlessly cynical . 	0
53784	's not only dull because we 've seen ( eddie ) murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed 	0
5383	the trashy teen-sleaze equivalent of showgirls . 	0
61862	the dreadfulness 	0
63366	characteristically engorged and sloppy 	0
30380	this movie directionless 	0
23456	boring talking heads , 	0
15529	( t ) he film is never sure to make a clear point -- even if it seeks to rely on an ambiguous presentation . 	0
10491	's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience . 	0
2415	if a big musical number like ` praise the lord , he 's the god of second chances ' does n't put you off 	0
33975	is a depressing experience 	0
16478	that did not figure out a coherent game 	0
53671	circuit is the awkwardly paced soap opera-ish story . 	0
33314	sticks his mug in the window of the couple 's bmw and begins haranguing the wife in bad stage dialogue 	0
24056	realize , much to our dismay , that this really did happen 	0
52924	so i do n't know what she 's doing in here 	0
54732	not one clever line of dialogue 	0
10457	that kate is n't very bright , but that she has n't been worth caring about 	0
29410	the flawed support structure 	0
44126	am more offended by his lack of faith in his audience than by anything on display 	0
56518	would quickly change the channel 	0
2920	a bunch of typical late-twenty-somethings natter on about nothing 	0
10049	lack contrast , 	0
32806	if this is cinema , i pledge allegiance to cagney and lacey . 	0
56232	virtually joyless 	0
4804	a bump on the head 	0
14165	that reminds at every turn of elizabeth berkley 's flopping dolphin-gasm 	0
25268	recycles every cliché about gays in what is essentially an extended soap opera 	0
20842	a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance . 	0
53161	annoying and artificial 	0
53796	, rent the disney version . 	0
47906	make the film more silly than scary 	0
42610	vainly , i think 	0
31598	's not very well shot or composed or edited 	0
11	for those moviegoers who complain that ` they do n't make movies like they used to anymore 	0
17160	busy urban comedy is clearly not zhang 's forte , his directorial touch is neither light nor magical enough to bring off this kind of whimsy . 	0
51036	is the gabbiest giant-screen movie 	0
17222	waydowntown may not be an important movie , or even a good one , 	0
39960	full of holes that will be obvious even to those who are n't looking for them 	0
52152	no such thing breaks no new ground and treads old turf like a hippopotamus ballerina . 	0
34923	costner 's warm-milk persona is just as ill-fitting as shadyac 's perfunctory directing chops 	0
60253	fairly trite 	0
32303	to make j.k. rowling 's marvelous series into a deadly bore 	0
33261	even the corniest and most hackneyed contrivances 	0
49831	is cruel 	0
20581	tries too hard to be emotional 	0
7775	numbness . 	0
50682	ends with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie 	0
16359	itself is ultimately quite unengaging . 	0
55615	formula -- which is a waste of de niro , mcdormand and the other good actors in the cast 	0
21807	lost 	0
57328	recite bland police procedural details , fiennes wanders around in an attempt 	0
18824	what they see in each other also is difficult to fathom . 	0
64988	pig 	0
45801	is ) so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits . 	0
36888	now it is a copy of a copy of a copy 	0
39290	what 's missing from this material 	0
15708	loneliness and isolation 	0
66583	burning , blasting , stabbing 	0
14875	have ransacked every old world war ii movie for overly familiar material 	0
18354	why ? 	0
59338	found the movie as divided against itself as the dysfunctional family it portrays 	0
30845	is like reading a research paper , with special effects tossed in 	0
19723	take on loss and loneliness 	0
42529	its leaden acting , dull exposition and telegraphed ` surprises 	0
47456	enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix 	0
61464	dimming 	0
9714	give i am trying to break your heart an attraction it desperately needed 	0
57056	, that 'll be much funnier than anything in the film ... 	0
33006	this is a mormon family movie , and a sappy , preachy one at that 	0
23602	to sag in certain places 	0
41616	forewarned , if you 're depressed about anything before watching this film 	0
51479	that craven endorses they simply because this movie makes his own look much better by comparison 	0
48314	creatively stillborn 	0
25922	ill-advised and 	0
15757	as the lousy tarantino imitations have subsided 	0
30244	handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly 	0
5049	ripoff 	0
17148	as lazy 	0
1468	despicable characters 	0
25522	fairly slow paced 	0
48453	reign of fire is hardly the most original fantasy film ever made -- 	0
55042	i have returned from the beyond to warn you : this movie is 90 minutes long , and life is too short 	0
49802	a waste of fearless purity 	0
60089	mid-to-low budget 	0
1246	a screwed-up man 	0
57495	nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives 	0
25602	is a step down for director gary fleder . 	0
17508	the lack of linearity is the point of emotional and moral departure for protagonist alice 	0
14246	nearly incoherent 	0
58252	it might just be better suited to a night in the living room than a night at the movies 	0
40245	, i do n't see the point 	0
47290	followed by the bad idea 	0
15492	, the effect comes off as self-parody . 	0
42044	mean-spirited and wryly observant . 	0
49208	the third feels limited by its short running time 	0
35466	aside from the fact that the film idiotically uses the website feardotcom.com or the improperly hammy performance from poor stephen rea , the film gets added disdain for the fact that it is nearly impossible to look at or understand . 	0
36383	but the movie has a tougher time balancing its violence with kafka-inspired philosophy 	0
5265	american and 	0
39982	is dreary and sluggish 	0
22921	an uneasy mix 	0
27722	the horrible pains of a death 	0
18497	tries to cram too many ingredients into one small pot . 	0
22405	as ill-fitting as shadyac 's perfunctory directing chops 	0
25039	becomes instead a grating endurance test . 	0
41246	ambiguous ending 	0
52202	stereotypes 	0
46955	the densest distillation of roberts ' movies ever made . 	0
27286	woody , what happened ? 	0
19076	, it 's really unclear why this project was undertaken 	0
24544	with the unexplained baboon cameo 	0
45341	beware the quirky brit-com . 	0
29843	phony imagery or music 	0
3946	wendigo wants to be a monster movie for the art-house crowd 	0
37872	'll cry for your money back . 	0
55885	struggles 	0
53537	feels more like a quickie tv special than a feature film 	0
11437	completely lacking in chills 	0
15875	bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists 	0
14777	the paper-thin characterizations and 	0
60200	's pretty linear and only makeup-deep 	0
17037	trite 	0
62173	brutally labored and unfunny hokum 	0
63565	's not like having a real film of nijinsky 	0
567	ardently waste viewers ' time with a gobbler like this 	0
61591	difficult to fathom 	0
39527	even lazier and 	0
46818	overexposed waste 	0
11254	worst film 	0
61852	for every articulate player , such as skateboarder tony hawk or bmx rider mat hoffman , are about a half dozen young turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence . 	0
10662	, lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , 	0
18206	director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters . 	0
22603	authentic account of a historical event that 's far too tragic to merit such superficial treatment . 	0
35837	the immediate aftermath of the terrorist attacks 	0
12826	a menace 	0
23820	of too many chefs fussing over too weak a recipe 	0
19394	... cagney 's ` top of the world ' has been replaced by the bottom of the barrel . 	0
60250	beyond its limit to sustain a laugh 	0
36116	be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms 	0
32060	the worst in otherwise talented actors 	0
39091	is unconvincing soap opera that tornatore was right to cut . 	0
16570	accept it as life and 	0
18034	to skip the film and pick up the soundtrack 	0
36735	like heathers , then becomes bring it on , then becomes unwatchable 	0
23193	gets way too mushy -- and in a relatively short amount of time . 	0
6278	we never feel anything for these characters , and as a result the film is basically just a curiosity 	0
20024	particularly joyless , and exceedingly dull 	0
55900	shaky , uncertain film 	0
31524	the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me 	0
22162	the lousy tarantino imitations 	0
61758	little narrative momentum 	0
37518	poorly dubbed 	0
35890	gooeyness 	0
17383	is offensive , puerile and unimaginatively foul-mouthed if it was at least funny 	0
51207	lacking any sense of commitment 	0
59294	you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary 	0
2812	tortured and self-conscious material 	0
53238	dramaturgy 	0
21786	big time stinker 	0
42329	vague impressions and a nasty aftertaste but little clear memory of its operational mechanics 	0
32050	moron 	0
39941	are too immature and unappealing to care about . 	0
5075	is instead a cheap cliché 	0
7238	from a summer of teen-driven , toilet-humor codswallop 	0
51800	bad writing , bad direction and bad acting -- the trifecta of badness 	0
34550	this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero . 	0
49995	, but he appears miserable throughout as he swaggers through his scenes . 	0
11068	can still make you feel that you never want to see another car chase , explosion or gunfight again 	0
1235	help overcome the problematic script . 	0
62619	mopes through a dreary tract of virtually plotless meanderings 	0
29640	bludgeoning the audience over the head 	0
56315	makes your least favorite james bond movie seem as cleverly plotted as the usual suspects 	0
37955	unsuccessfully 	0
32440	inelegant 	0
26184	any naked teenagers horror flick 	0
29636	dumped a whole lot of plot in favor of 	0
10859	insufferably naive 	0
49450	bad direction 	0
38212	a generic bloodbath that often becomes laughably unbearable when it is n't merely offensive . 	0
838	haute 	0
14972	to an aimless hodgepodge 	0
7514	slightly disappointed 	0
62189	author 's 	0
19018	an extremely flat lead performance 	0
35310	the action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if kaos had n't blown them all up . 	0
27020	not everything in this ambitious comic escapade works 	0
1503	fails to fulfill its own ambitious goals 	0
47606	too loud and 	0
53646	the film 's hero is a bore and his innocence soon becomes a questionable kind of inexcusable dumb innocence . 	0
37251	inane and 	0
5869	sink it faster than a leaky freighter 	0
43949	would be great to see this turd squashed under a truck , preferably a semi 	0
22891	us to forget most of the film 's problems 	0
62373	the junk-calorie suspense tropes 	0
62236	a mediocre collection of cookie-cutter action scenes 	0
44148	redundancies 	0
14163	suicide 	0
35660	just for sitting through it 	0
31958	hitting below the belt 	0
49620	to sit through than most of jaglom 's self-conscious and gratingly irritating films 	0
9651	where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks 	0
22013	lectured to by tech-geeks , if you 're up for that sort of thing 	0
50251	totally unnecessary prologue 	0
44569	, repetitive and ragged 	0
9797	of direct-to-video nash 	0
36298	you may just end up trying to drown yourself in a lake afterwards . 	0
57321	the following things are not at all entertaining 	0
59337	save oleander 's uninspired story 	0
24326	sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations 	0
60107	predictably melodramatic . 	0
8151	88-minute rip-off 	0
66892	behind the glitz , hollywood is sordid and disgusting . 	0
45313	its idiocy 	0
32819	unsentimental 	0
25633	is a bad mannered , ugly and destructive little **** . 	0
26530	gone a tad less for grit and a lot more 	0
29043	is put in an impossible spot because his character 's deceptions ultimately undo him and the believability of the entire scenario . 	0
64085	rings false . 	0
36144	again , in a better movie , you might not have noticed . 	0
64136	is one of the year 's worst cinematic tragedies 	0
482	with fewer gags to break the tedium 	0
7383	a little underconfident 	0
18630	beneath it 	0
52606	a boring masquerade ball where normally good actors , even kingsley , are made to look bad . 	0
46473	feeble 	0
48019	the insipid script 	0
53573	to camouflage how bad his movie is 	0
45934	long for the end 	0
8573	a xerox machine 	0
4199	inspired '' was a lot funnier 	0
49516	painful 	0
56216	it 's not scary in the slightest 	0
46040	which never reach satisfying conclusions 	0
52740	war 's 	0
62916	assassination 	0
65911	at every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left is a no-surprise series of explosions and violence while banderas looks like he 's not trying to laugh at how bad it 	0
12249	never clearly defines his characters or gives us a reason to care about them . 	0
27259	too boring and obvious 	0
56254	cartoonish performance 	0
43793	is not quite the career peak 	0
31659	any reasonably creative eighth-grader 	0
58773	if you do n't understand what on earth is going on 	0
16995	, painful , obnoxious 	0
50948	see this piece of crap 	0
46482	overwrought comedy/drama 	0
30858	steven soderbergh 's space opera emerges as a numbingly dull experience . 	0
49658	's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out 	0
62011	seeing former nymphette juliette lewis playing a salt-of-the-earth mommy named minnie and watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell 	0
19268	's a great deal of corny dialogue and preposterous moments 	0
54619	to be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for god 's sake ! 	0
1673	by cliches , painful improbability and murky points 	0
7508	i 've seen some bad singer-turned actors , 	0
26807	he just slopped ` em together here 	0
46409	a muddy psychological thriller 	0
58300	i would leave the theater with a lower i.q. than when i had entered 	0
55269	first-time director joão pedro rodrigues ' unwillingness to define his hero 's background or motivations 	0
416	not everything 	0
45531	was covered earlier and much better in ordinary people 	0
28916	hate it because it 's lousy . 	0
45924	evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention 	0
22439	run-of-the-mill profanity 	0
59597	the slapstick is labored , and the bigger setpieces flat . 	0
1008	this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian . 	0
933	change watching such a character , especially when rendered in as flat and 	0
29808	uneven 	0
38628	and as with most late-night bull sessions , eventually the content is n't nearly as captivating as the rowdy participants think it is . 	0
529	it 'll probably be in video stores by christmas 	0
37281	my friend david cross would call it , ` hungry-man portions of bad ' 	0
54266	exploitation 	0
17471	controversial 	0
4741	it 's one of the worst of the entire franchise . 	0
28022	found myself growing more and more frustrated and detached as vincent became more and more abhorrent . 	0
31591	outside of burger 's desire to make some kind of film , it 's really unclear why this project was undertaken 	0
50789	by the forced funniness found in the dullest kiddie flicks 	0
53739	to construct a story with even a trace of dramatic interest 	0
38417	the thought of watching this film with an audience full of teenagers fixating on its body humor and reinforcement of stereotypes ( of which they 'll get plenty ) fills me with revulsion . 	0
61271	if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor 	0
23969	, there is n't much to it . 	0
33190	of soliloquies about nothing delivered by the former mr. drew barrymore 	0
60028	a lobotomy 	0
6079	even if it is generally amusing from time to time , i spy has all the same problems the majority of action comedies have . 	0
53223	the longest 90 minutes 	0
56524	most damning censure 	0
44866	jolie 's hideous yellow ` do 	0
8508	lacks in depth 	0
37140	'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget 	0
20368	unimaginable demons 	0
47490	a baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise . 	0
24999	realized the harsh reality of my situation 	0
61832	an mtv , sugar hysteria , and 	0
44288	' i know how to suffer ' and if you see this film you 'll know too . 	0
12016	eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good . 	0
54481	might as well have come from a xerox machine rather than ( writer-director ) franc . 	0
8606	the worst of the brosnan bunch 	0
53159	rude 	0
17017	ultimately losing cause 	0
32067	to merely bad rather than painfully awful 	0
31489	, hole-ridden plotting 	0
48352	genial is the conceit , 	0
32698	we cut to a new scene , which also appears to be the end . 	0
55387	not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general 	0
28389	this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero 	0
40695	farts , urine , feces , semen 	0
42567	the worst of their shallow styles 	0
4318	this distinguished actor would stoop so low 	0
27318	disappointing in comparison to other recent war movies ... or any other john woo flick for that matter 	0
32900	completely creatively stillborn and 	0
33321	all the blanket statements and dime-store ruminations on vanity 	0
46531	typical junkie opera 	0
12841	gay and lesbian children 	0
10525	much of the film with a creepy and dead-on performance 	0
35351	its and pieces of the hot chick are so hilarious , and schneider 's performance is so fine , it 's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess . 	0
33616	they 're stuck with a script that prevents them from firing on all cylinders 	0
54715	has a laundry list of minor shortcomings 	0
32754	can tell what it is supposed to be , but ca n't really call it a work of art 	0
9426	, did the screenwriters just do a cut-and-paste of every bad action-movie line in history ? 	0
36810	sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness . 	0
60257	is a big letdown 	0
13530	that will be seen to better advantage on cable , especially considering its barely 	0
15709	are wasted in it 	0
51623	of these despicable characters 	0
16815	familiar situations and repetitive scenes 	0
57623	, around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance . 	0
44308	such a dependable concept was botched in execution 	0
37210	a fake street drama 	0
50570	think an action film disguised as a war tribute is disgusting to begin with 	0
58215	too simple and 	0
41001	; not the craven of ' a nightmare on elm street ' or ` the hills have eyes , ' 	0
37519	should stick to his day job . 	0
59001	though it 's not very well shot or composed or edited 	0
11831	knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up . 	0
18019	spectacularly ugly-looking 	0
43742	boozy 	0
38924	sabotage 	0
59979	of overly-familiar and poorly-constructed comedy 	0
871	a 95-minute commercial for nba properties 	0
65681	than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s 	0
2099	and self-conscious seams 	0
39243	adrift in various new york city locations 	0
25707	two tedious 	0
44017	but blatantly biased 	0
8001	indifferent 	0
54095	it might not be 1970s animation , 	0
5010	hard-sell image-mongering 	0
37953	does n't come much lower . 	0
30105	feel sanitised and stagey 	0
45848	did they not have the nerve to speak up 	0
7839	foolish 	0
64332	god help us 	0
38862	lazy , 	0
59964	comes across as stick figures reading lines from a teleprompter . 	0
13099	nurses plot holes gaping enough to pilot an entire olympic swim team through 	0
12000	by surrounding us with hyper-artificiality 	0
61058	more busy than exciting , more frantic than involving , more chaotic than entertaining . 	0
20623	kinda wrong in places 	0
29935	in a doctor 's office , emergency room , hospital bed or insurance company office 	0
15172	nowhere fast 	0
38154	a lame comedy . 	0
58705	no real sense of suspense 	0
45643	ludicrous 	0
27780	the narrator and the other characters try to convince us that acting transfigures esther , 	0
54660	disoriented 	0
8763	writing , skewed characters , and the title performance by kieran culkin 	0
8052	it is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill 	0
49770	, nor are the uneven performances by the cast members , who seem bound and determined to duplicate bela lugosi 's now-cliched vampire accent . 	0
32769	to be distasteful to children and adults alike 	0
60398	the demons of his own fear and paranoia 	0
25499	a such a brainless flibbertigibbet 	0
13100	bad direction and bad acting 	0
1194	nothing going for it other than its exploitive array of obligatory cheap 	0
66355	unromantic 	0
56568	just another voyeuristic spectacle 	0
62053	sticky and unsatisfied 	0
44417	a distinctly minor effort 	0
15154	obvious 	0
49307	directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story 	0
14831	guide a loose , poorly structured film 	0
37716	stinks from start to finish , like a wet burlap sack of gloom . 	0
19813	immature and unappealing 	0
7460	complex , sinuously plotted and , somehow , off-puttingly cold . 	0
3287	paul cox needed to show it . 	0
44286	feel the wasted potential of this slapstick comedy 	0
50385	is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts 	0
9153	must shoot it in the head 	0
5158	that 's peppered with false starts and populated by characters who are nearly impossible to care about 	0
5191	spreads itself too thin , 	0
55431	is a mediocre movie trying to get out 	0
64819	exhaustingly 	0
26465	the all-too-familiar dramatic arc of the holocaust escape story 	0
26001	those with a modicum of patience 	0
5611	a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric 	0
36852	this might have been an eerie thriller 	0
27992	idiots 	0
13427	seems to have ransacked every old world war ii movie for overly familiar material 	0
18914	a catastrophic collision of tastelessness and gall 	0
2676	crucifixion 	0
56410	going for it other than its exploitive array of obligatory cheap 	0
63411	the only way to tolerate this insipid , brutally clueless film 	0
32813	trots out the video he took of the family vacation to stonehenge 	0
48843	forgettably 	0
31606	, you 're likely wondering why you 've been watching all this strutting and posturing . 	0
60002	is little more than a mall movie designed to kill time 	0
49176	should have been a more compelling excuse to pair susan sarandon and goldie hawn 	0
49861	, alas , it collapses like an overcooked soufflé . 	0
51839	impersonal 	0
10060	's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title . 	0
26723	angry potshots 	0
12998	well , jason 's gone to manhattan and hell 	0
50672	lacking in chills 	0
27413	punishable by chainsaw 	0
54588	to drown a viewer in boredom than to send any shivers down his spine 	0
1252	is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound . 	0
43730	will be on video long before they grow up and you can wait till then . 	0
3835	, i ca n't see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out . 	0
23251	crap on a leash -- far too polite to scale the lunatic heights of joe dante 's similarly styled gremlins 	0
39643	pointing his camera through the smeared windshield of his rental car 	0
36656	presents nothing special and , until the final act , nothing overtly disagreeable . 	0
22433	believe that resident evil is not it 	0
13782	a florid but ultimately vapid crime melodrama 	0
7108	choppy and 	0
25875	is a bore 	0
17969	a different movie -- sometimes tedious -- 	0
42683	is plastered with one hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults 	0
23433	a sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices . 	0
50894	little too obvious , 	0
42477	as the worst -- and only -- killer website movie of this or any other year 	0
17943	it 's such a mechanical endeavor ( that ) it never bothers to question why somebody might devote time to see it . 	0
59227	the cinematography is atrocious 	0
26406	to realize that they 've already seen this exact same movie a hundred times 	0
46975	the ridiculous dialog or the oh-so convenient plot twists 	0
32342	from laughing at the ridiculous dialog or the oh-so convenient plot twists 	0
6565	a sad aristocrat in tattered finery 	0
9135	desiccated talent 	0
41522	would do better elsewhere . 	0
47248	a superficial way , while never sure 	0
2212	ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon 	0
58771	clue you in that something 's horribly wrong 	0
41603	zellweger 's whiny pouty-lipped poof 	0
61143	seriously dumb characters , which somewhat dilutes the pleasure of watching them 	0
39639	are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all 	0
54501	to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon 	0
18221	, but your ego 	0
25165	bitter end 	0
36679	did i miss something 	0
5389	short of a travesty of a transvestite comedy 	0
44513	created a monster but did n't know how to handle it . 	0
9437	's being conned right up to the finale 	0
2065	impressive and yet lacking about everything 	0
64494	the plight 	0
47167	slob 	0
65784	no unifying rhythm or 	0
45826	hiss 	0
60954	unless you come in to the film with a skateboard under your arm , you 're going to feel like you were n't invited to the party . 	0
807	be so stupid 	0
29506	their performances could have -- should have -- been allowed to stand on their own 	0
45919	's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain . 	0
11739	zero . 	0
13928	stay away 	0
56874	the full ticket price to see `` simone , '' and consider a dvd rental instead 	0
65647	just does n't cut it 	0
33567	banal and predictable 	0
11733	the grieving process 	0
45793	to build a feel-good fantasy around a vain dictator-madman 	0
41319	narc is all menace and atmosphere . 	0
61759	cold porridge with only the odd enjoyably chewy lump 	0
8034	in the pile of useless actioners from mtv schmucks who do n't know how to tell a story for more than four minutes 	0
30875	, the film is deadly dull 	0
19567	crass , low-wattage endeavor 	0
18839	that the final product is a ghost 	0
11836	someone other than the director got into the editing room and tried to improve things by making the movie go faster 	0
42976	populated by characters who are nearly impossible to care about 	0
10808	i have returned from the beyond to warn you : 	0
6175	retread , 	0
28119	this poor remake of such a well loved classic 	0
4850	has an ambition to say something about its subjects , but not a willingness . 	0
5860	, city by the sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of de niro , mcdormand and the other good actors in the cast . 	0
18974	lacks balance ... and fails to put the struggle into meaningful historical context . 	0
56737	goes right over the edge and kills every sense of believability 	0
55822	even its target audience talked all the way through it 	0
25171	cliche with little new added . 	0
49991	's hard to believe that something so short could be so flabby . 	0
58526	crushing disappointment 	0
27962	, and to the script 's refusal of a happy ending 	0
23477	guess it just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen 	0
8507	shreve 's graceful dual narrative gets clunky on the screen , and 	0
2701	the screenplay by billy ray and terry george leaves something to be desired . 	0
12688	off more than he or anyone else could chew 	0
39276	does n't add up to much . 	0
8581	in alcatraz ' ... a cinematic corpse 	0
51911	a porno flick ( but none of the sheer lust ) 	0
9858	, having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary . 	0
46571	, it 'll probably be in video stores by christmas , and it might just be better suited to a night in the living room than a night at the movies . 	0
44919	undercuts the joie de vivre even as he creates 	0
43368	be underestimated 	0
7284	the film 's needlessly opaque intro 	0
63973	should have stayed there 	0
65039	motionless characters 	0
24846	( a ) soulless , 	0
13356	their personalities undergo radical changes when it suits the script 	0
35171	that the rampantly designed equilibrium becomes a concept doofus 	0
5125	dullard 	0
39858	weighs no more than a glass of flat champagne 	0
50731	be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen 	0
45718	ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling . 	0
57607	by the movie 's sophomoric blend of shenanigans and slapstick 	0
24344	painful elegy 	0
4418	all comedy is subversive , but this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work just becomes sad 	0
50323	for a reasonably intelligent person to get through the country bears 	0
15599	this ill-conceived and expensive project 	0
21055	sour , bloody and mean 	0
13884	breaks its little neck trying to perform entertaining tricks 	0
2599	sucks 	0
13275	manages for but a few seconds 	0
55673	lethargically 	0
48625	we 've seen it all before in one form or another , 	0
