	sentence	label
19904	such message-mongering moralism 	0
7552	is a variant of the nincompoop benigni persona 	0
10452	slow , predictable and not very amusing 	0
4471	recite some of this laughable dialogue 	0
57019	to trivialize the material 	0
12519	of this so-called satire 	0
41709	crawl up your own *** in embarrassment 	0
53235	to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting 	0
62379	, we never really get inside of them . 	0
32609	worthless 	0
33497	discord 	0
17167	's not wallowing in hormonal melodrama 	0
49577	most opaque , self-indulgent and 	0
48024	are often more predictable than their consequences 	0
34672	bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact 	0
27031	it 's difficult to shrug off the annoyance of that chatty fish 	0
51091	too crazy 	0
64792	lamer 	0
948	who seem bound and determined to duplicate bela lugosi 's now-cliched vampire accent 	0
58546	a rumor of angels does n't just slip -- it avalanches into forced fuzziness . 	0
35991	dull , a road-trip movie that 's surprisingly short of both adventure and song 	0
761	the pianist like a surgeon mends a broken heart ; very meticulously but without any passion 	0
45859	like most of jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand . 	0
46009	it 's splash without the jokes . 	0
49916	the script was reportedly rewritten a dozen times -- either 11 times too many or else too few . 	0
19997	even less capable trio 	0
65539	's simply stupid , irrelevant and deeply , 	0
47945	over-the-top , and amateurish . 	0
59066	an incredibly heavy-handed , manipulative dud that feels all too familiar 	0
9743	poo-poo 	0
20617	often demented in a good way , but it is an uneven film for the most part . 	0
33017	's like going to a house party and watching the host defend himself against a frothing ex-girlfriend . 	0
32980	its recent predecessor miserably 	0
59237	insultingly simplistic 	0
14718	looks elsewhere 	0
37393	like the worst kind of hollywood heart-string plucking 	0
59461	insufferably 	0
53187	as saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses . 	0
5270	exploitation piece 	0
28298	worst -- and only -- 	0
35842	you should be able to find better entertainment . 	0
26086	as a ghost story gone badly awry 	0
11142	a strangely 	0
40472	it 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast . 	0
41568	do n't add up to much more than trite observations on the human condition 	0
22558	it has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition . 	0
56741	meandering , low on energy , and 	0
58608	'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy . 	0
56789	stop-and-start pacing 	0
40439	like a blown-out vein 	0
39316	sink it 	0
27551	this insane 	0
38878	aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships . 	0
42992	secondhand , familiar -- and not in a good way 	0
56696	for lameness 	0
9602	, this is more appetizing than a side dish of asparagus . 	0
6471	pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success . 	0
48302	recycled more times 	0
10567	`` sorority boys '' was funnier , and that movie was pretty bad . 	0
59047	is better than most of the writing in the movie 	0
61909	's pauly shore awful . 	0
46644	hotter-two-years-ago rap and r&b names and references 	0
4117	transparent attempts 	0
1	contains no wit , only labored gags 	0
6349	the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie . 	0
43932	press the delete key . 	0
53726	break 	0
30929	is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory . 	0
60536	ame and unnecessary . 	0
53506	to provide the pleasures of a slightly naughty , just-above-average off - broadway play 	0
56029	lisa rinzler 's cinematography may be lovely , but love liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension . 	0
16020	lethally dull 	0
17285	inexplicable nightmare 	0
44817	's not very interesting . 	0
20313	failings 	0
56760	are a little too big for her mouth 	0
21104	a movie that takes such a speedy swan dive from `` promising '' 	0
51319	more challenging or depressing 	0
616	is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own 	0
48274	is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination . 	0
59211	displacement 	0
64724	that it 's so not-at-all-good 	0
21214	is a movie that starts out like heathers , then becomes bring it on , then becomes unwatchable 	0
49907	utterly painful 	0
56356	feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story 	0
37349	( clooney 's ) debut can be accused of being a bit undisciplined , 	0
66532	of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum 	0
7458	, the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector 's lens 	0
3600	, sloppy 	0
52228	against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except 	0
7231	wal-mart budget 	0
27919	of the biggest disappointments of the year 	0
48187	suffered through the horrible pains of a death 	0
42214	nasty journey 	0
464	you 'll find yourself wishing that you and they were in another movie . 	0
4777	is left slightly unfulfilled 	0
15777	depressing story 	0
364	is simply too overdone 	0
57739	the four feathers comes up short 	0
7856	it almost loses what made you love it 	0
9455	margarita feels like a hazy high that takes too long to shake . 	0
57990	for violence 	0
47735	farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except 	0
32049	is one that should be thrown back in the river 	0
11372	rescue adrian lyne 's unfaithful from its sleazy moralizing 	0
3289	marginal intelligence 	0
39505	shapeless documentary 	0
3186	overwrought 	0
7964	spied with my little eye ... a mediocre collection of cookie-cutter action scenes 	0
30874	die 	0
59621	some of the most poorly staged and lit action in memory 	0
58023	no cute factor here ... not that i mind ugly ; the problem is he has no character , loveable or otherwise . 	0
43441	a long time that made me want to bolt the theater in the first 10 minutes 	0
26789	paid enough to sit through crap like this 	0
45648	grow boring ... which proves that rohmer still has a sense of his audience 	0
48485	a tired , unimaginative and derivative variation of that already-shallow 	0
39976	a chiller resolutely without chills . 	0
18263	it 's a wonderful life marathons and bored 	0
48988	their story is predictable 	0
22911	teeth-gnashing actorliness 	0
67091	scuttled 	0
31767	feels at odds with the rest of the film 	0
8262	out by an adult who 's apparently been forced by his kids to watch too many barney videos 	0
47027	can tell you that there 's no other reason why anyone should bother remembering it . 	0
21577	is a disaster , with cloying messages and irksome characters . 	0
7907	be thinking of 51 ways to leave this loser 	0
12363	grossest movie 	0
36805	with nary a glimmer of self-knowledge , ( crane ) becomes more specimen than character -- and auto focus remains a chilly , clinical lab report 	0
53477	is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination 	0
58673	found it slow , predictable and not very amusing 	0
49876	the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title 	0
9946	like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas 	0
3177	undergo radical changes when it suits the script 	0
19900	acting that could be any flatter 	0
63644	i could not stand them 	0
8477	whether it wants to be a black comedy , drama , melodrama or some combination of the three 	0
28005	while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation . 	0
27759	clumsy , obvious , preposterous , the movie will likely set the cause of woman warriors back decades . 	0
33121	is almost an afterthought 	0
14666	dying and 	0
38285	is not even as daring as john ritter 's glory days 	0
30807	is ( cattaneo ) sophomore slump . 	0
29041	crippled children 	0
10700	jaw-droppingly superficial , straining to get by on humor that is not even as daring as john ritter 's glory days on three 's company . 	0
44138	aimlessly 	0
1986	a laughable -- or rather 	0
51014	us too drunk on the party favors to sober us up with the transparent attempts at moralizing 	0
11178	the too-hot-for-tv direct-to-video/dvd category , and 	0
11845	some futile concoction 	0
6486	is too busy getting in its own way to be anything but frustrating , boring , and forgettable 	0
17272	sometimes inadequate performances 	0
64296	begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s 	0
40364	the latter 's attendant intelligence 	0
21004	silly overkill 	0
39411	mired in stasis 	0
56816	's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest 	0
21853	this waste 	0
67101	gets violently gang-raped 	0
28667	unless you 're an absolute raving star wars junkie , it is n't much fun . 	0
21410	flatulence 	0
8431	distinctly minor 	0
60320	's all surface psychodramatics 	0
50975	do n't think that a.c. will help this movie one bit 	0
62778	deserve to go down with a ship as leaky as this 	0
51791	accident 	0
19713	less a story than an inexplicable nightmare , right down to the population 's shrugging acceptance to each new horror . 	0
32819	unsentimental 	0
2197	a director beginning to resemble someone 's crazy french grandfather 	0
10808	i have returned from the beyond to warn you : 	0
41180	decidedly flimsier with its many out-sized , out of character and logically porous action set pieces 	0
9691	but it does n't leave you with much . 	0
6489	accompanied by the sketchiest of captions . 	0
45340	of despair 	0
55349	that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema 	0
58711	's kind of sad 	0
16455	in all the annals of the movies , few films have been this odd , inexplicable and unpleasant . 	0
7659	the way it skirts around any scenes that might have required genuine acting from ms. spears 	0
26570	realize that they 've already seen this exact same movie a hundred times 	0
53537	feels more like a quickie tv special than a feature film 	0
46379	meandering and pointless 	0
58951	gets too cloying 	0
51881	cruel and 	0
55571	, he might have been tempted to change his landmark poem to , ` do not go gentle into that good theatre . ' 	0
19740	the acting is robotically italicized , 	0
65059	of crap 	0
13831	's something unintentionally comic in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties . 	0
35974	cheapo animation ( like saturday morning tv in the '60s ) , 	0
65371	hindered 	0
58215	too simple and 	0
17699	pure over-the-top trash 	0
26831	the dialogue frequently misses the mark 	0
256	halfway through this picture i was beginning to hate it 	0
36537	that should be punishable by chainsaw 	0
44283	clumsy and 	0
35155	irredeemably awful 	0
10525	much of the film with a creepy and dead-on performance 	0
43323	so it 's not a brilliant piece of filmmaking 	0
32572	ploddingly sociological 	0
57084	like acid 	0
13515	veered off too far into the exxon zone 	0
66268	the slack execution italicizes the absurdity of the premise 	0
46248	effort to watch this movie 	0
3581	it stars schticky chris rock and stolid anthony hopkins , who seem barely in the same movie . 	0
36025	lacks the skill or presence to regain any ground 	0
57519	leaning on badly-rendered cgi effects 	0
36828	would 've reeked of a been-there , done-that sameness . 	0
27643	a laughable -- or rather , unlaughable 	0
4252	the only thing to fear about `` fear dot com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film . 	0
38672	are as maudlin as any after-school special you can imagine 	0
31845	appalling , 	0
66202	dead ( water ) weight 	0
19060	many excesses 	0
21160	a chafing inner loneliness and desperate grandiosity 	0
38879	charge money for this ? ' 	0
7771	to set the women 's liberation movement back 20 years 	0
14563	the film runs on a little longer than it needs to -- muccino either does n't notice when his story ends or just ca n't tear himself away from the characters 	0
59407	generates plot points with a degree of randomness usually achieved only by lottery drawing . 	0
46107	is not unlike watching a glorified episode of `` 7th heaven . '' 	0
62183	, accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill 	0
10520	's only in fairy tales that princesses that are married for political reason live happily ever after 	0
23001	routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny 	0
24526	would n't matter so much that this arrogant richard pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny . 	0
15690	aspires to the cracked lunacy of the adventures of buckaroo banzai , but thanks to an astonishingly witless script ends up more like the adventures of ford fairlane . 	0
39633	lethargically paced parable of renewal . 	0
5638	jerking off 	0
15251	the flat dialogue 	0
23591	... for all its social and political potential , state property does n't end up being very inspiring or insightful . 	0
2861	loose , unaccountable 	0
42661	the incessant , so-five-minutes-ago pop music 	0
250	second fiddle 	0
3715	and as bland 	0
61220	its weighty themes are too grave for youngsters , but the story is too steeped in fairy tales and other childish things to appeal much to teenagers . 	0
18582	run for your lives ! 	0
35327	being simpleminded 	0
1370	yet depressing film 	0
64681	it 's so badly made on every level that i 'm actually having a hard time believing people were paid to make it . 	0
6547	corny sentimentality 	0
47827	'll only put you to sleep 	0
7609	redundant 	0
23097	that it can not even be dubbed hedonistic 	0
17224	a heroine who comes across as both shallow and dim-witted 	0
54694	going through the motions 	0
57327	it just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen 	0
41045	mediocre 	0
57238	, dramatized pbs program 	0
14378	if the movie is more interested in entertaining itself than in amusing us 	0
52270	vacuous 	0
8741	this is an exercise not in biography but in hero worship . 	0
47302	is n't funny 	0
2318	its characters ' decisions only unsatisfactorily 	0
25442	manipulative and 	0
34821	was as superficial as the forced new jersey lowbrow accent uma had 	0
33567	banal and predictable 	0
62356	defined by childlike dimness and a handful of quirks 	0
44364	leaves a bitter taste . 	0
32345	is definitely horse feathers 	0
46230	by some cynical creeps at revolution studios and imagine entertainment 	0
18697	a wretched movie that reduces the second world war to one man 	0
66766	the era of the intelligent , well-made b movie is long gone 	0
41606	of cuban leader fidel castro 	0
31215	strolls through this mess with a smug grin , 	0
33852	does n't contain half the excitement of balto , or quarter the fun of toy story 2 . 	0
58138	suffers from a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme . 	0
6238	a maddeningly insistent and repetitive piano score that made me want to scream 	0
56102	no special effects , and 	0
8952	little to salvage this filmmaker 's flailing reputation 	0
31384	proof once again that if the filmmakers just follow the books 	0
64078	, all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill . 	0
28163	... has about 3/4th the fun of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity . 	0
28382	victims 	0
41831	after seeing the film , i can tell you that there 's no other reason why anyone should bother remembering it . 	0
31733	who has little clue about either the nature of women or of friendship 	0
7508	i 've seen some bad singer-turned actors , 	0
32551	to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years 	0
65946	labored 	0
66915	fails 	0
50732	a jarring , new-agey tone creeping into the second half 	0
13161	starts making water torture seem appealing 	0
7208	's not going to be everyone 's bag of popcorn 	0
14715	is that its own action is n't very effective . 	0
29610	a particularly joyless , and exceedingly dull , period coming-of-age tale . 	0
22567	the script by vincent r. nebrida ... tries to cram too many ingredients into one small pot . 	0
51896	all too familiar ... basically the sort of cautionary tale that was old when ` angels with dirty faces ' appeared in 1938 . 	0
11263	it takes a really long , slow and dreary time to dope out what tuck everlasting is about . 	0
61150	the lengths to which he 'll go to weave a protective cocoon around his own ego 	0
67054	dupe 	0
4928	donovan ... squanders his main asset 	0
56363	) comes off like a hallmark commercial 	0
53458	every conceivable mistake 	0
66867	the problematic characters and overly convenient plot twists foul up shum 's good intentions . 	0
50624	like a glossy melodrama that occasionally verges on camp . 	0
46305	feels like a prison stretch . 	0
7038	action clichés 	0
60353	simple-minded and 	0
45241	emotionally bruised characters 	0
24070	it also wrecks any chance of the movie rising above similar fare 	0
8894	may just end up trying to drown yourself in a lake afterwards 	0
28318	the first mistake , i suspect , is casting shatner as a legendary professor and kunis as a brilliant college student -- where 's pauly shore as the rocket scientist ? 	0
64529	nor truly edgy -- merely crassly flamboyant and comedically labored . 	0
27290	good-looking but relentlessly lowbrow outing plays like clueless does south fork . 	0
48017	its standard formula 	0
3184	brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination 	0
51070	see nothing in it to match the ordeal of sitting through it 	0
63109	around a core of flimsy -- or , worse yet , nonexistent -- ideas 	0
13557	a coma-like state 	0
65160	's plotless , shapeless 	0
43380	of exploiting molestation for laughs 	0
65796	the movie is ugly to look at and not a hollywood product 	0
53068	so much of the movie -- again , as in the animal -- is a slapdash mess 	0
66048	is ) a fascinating character , and deserves a better vehicle than this facetious smirk of a movie 	0
60999	that it seems the film should instead be called ` my husband is travis bickle ' 	0
13226	despite juliet stevenon 's attempt to bring cohesion to pamela 's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs . 	0
62836	a sloppy , amusing comedy that proceeds from a stunningly unoriginal premise 	0
65789	's not scary in the slightest 	0
39063	disposible 	0
14114	it leers , offering next to little insight into its intriguing subject . 	0
42089	that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting 	0
58487	more confused , less interesting 	0
62084	the movie turns out to be ( assayas ' ) homage to the gallic ` tradition of quality , ' in all its fusty squareness . 	0
51300	feeling guilty for it 	0
37592	to one anecdote for comparison : the cartoon in japan that gave people seizures 	0
47693	american instigator michael moore 's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition . 	0
4764	want a real movie 	0
49976	pompous 	0
24879	disappointing in comparison 	0
64027	neither the funniest film that eddie murphy nor robert de niro has ever made 	0
60226	filled with more holes than clyde barrow 's car . 	0
20543	does n't so much phone in his performance as fax it . 	0
29753	buries an interesting storyline about morality and the choices we make underneath such a mountain of clichés and borrowed images that it might more accurately be titled mr. chips off the old block . 	0
4532	you feel like a chump 	0
2182	in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and meat loaf explodes . 	0
26215	believing people were paid to make it 	0
19082	plain old 	0
49002	as unblinkingly pure as the hours 	0
11789	while cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller 	0
43619	so flabby 	0
19813	immature and unappealing 	0
65410	zero-dimensional , unlikable characters and 	0
30295	director chris columbus takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours . 	0
22225	to be fully forgotten 	0
33119	airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length . 	0
45762	long gone bottom-of-the-bill fare like the ghost and mr. chicken 	0
22010	was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way 	0
5558	, she is merely a charmless witch . 	0
15233	my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it . 	0
28182	anemic 	0
44960	is another liability 	0
28081	as dumb and cheesy 	0
37211	about rubbo 's dumbed-down tactics 	0
1440	, mind-numbingly , indescribably bad 	0
50513	a loud , witless mess that 	0
10041	it is flawed 	0
66044	we do n't even like their characters . 	0
23626	's not a comedic moment in this romantic comedy . 	0
13747	by the standards of knucklehead swill 	0
41681	does turn out to be a bit of a cheat in the end 	0
19545	gross romanticization of the delusional personality type 	0
44654	kaufman and gondry rarely seem sure of where it should go 	0
27423	is depressing , ruthlessly pained and depraved , 	0
47334	misogynist evil 	0
45912	they 'll probably run out screaming . 	0
2894	using them as punching bags 	0
9742	naïveté 	0
60963	a large dose of painkillers 	0
12512	they have a tendency to slip into hokum 	0
45444	nothing about this movie works . 	0
36123	wewannour money 	0
45616	shaky 	0
62089	hoffman waits too long to turn his movie in an unexpected direction , and 	0
41193	worst way 	0
63437	into some univac-like script machine 	0
8543	needs more impressionistic cinematography and exhilarating point-of-view shots and fewer slow-motion ` grandeur ' shots and quick-cut edits that often detract from the athleticism . 	0
28268	predictably soulless techno-tripe . 	0
21745	it familiar and insufficiently cathartic 	0
66220	that plays like some weird masterpiece theater sketch with neither 	0
16520	is n't funny . 	0
8160	is a throwback war movie that fails on so many levels 	0
49913	wannabe-hip 	0
22301	some unpaid intern 	0
8408	how bad this movie was 	0
66660	collapses like an overcooked soufflé 	0
2473	desert 	0
61173	is a horrible movie -- if only it were that grand a failure 	0
65852	's no fizz 	0
40974	asylum material 	0
7108	choppy and 	0
34134	like an overcooked soufflé 	0
47705	all mixed up together like a term paper from a kid who ca n't quite distinguish one sci-fi work from another 	0
44320	my seat trying to sneak out of the theater 	0
32231	will anyone who is n't a fangoria subscriber be excited that it has n't gone straight to video ? 	0
18703	that might have required genuine acting from ms. spears 	0
56400	superficiality 	0
20079	masochism 	0
49014	's serious , poetic , earnest and -- sadly -- dull 	0
30718	cold , pretentious , thoroughly dislikable study in sociopathy . 	0
24158	been richer and more observant if it were less densely plotted 	0
35753	it just is n't a very involving one 	0
26531	the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances 	0
32242	blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky `` pretty woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought . 	0
20082	this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout . 	0
39353	nazi 	0
59434	the château is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . ' 	0
54622	, even the funniest idea is n't funny . 	0
2330	the imagined glory of their own pasts 	0
32876	fails to keep it up and 	0
53347	it might be ` easier ' to watch on video at home 	0
21877	can obscure this movie 's lack of ideas 	0
22626	he 's just a sad aristocrat in tattered finery , and the film seems as deflated as he does . 	0
63858	all the movie 's narrative gymnastics ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling . 	0
53810	uptight 	0
37608	determined , ennui-hobbled slog 	0
11941	sordid of human behavior on the screen , 	0
55644	columbia pictures ' perverse idea of an animated holiday movie 	0
13962	spectators will indeed sit open-mouthed before the screen , not screaming but yawning . 	0
34366	nothing happens 	0
62761	bore 	0
38623	vulgar dialogue and a plot that crawls along at a snail 's pace 	0
28916	hate it because it 's lousy . 	0
28351	have n't seen such self-amused trash since freddy got fingered 	0
66012	exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable . 	0
7182	live-action cartoon 	0
51933	awkward 	0
8696	is druggy and self-indulgent , like a spring-break orgy for pretentious arts majors . 	0
26420	no psychology here , and no real narrative logic -- just a series of carefully choreographed atrocities , which become strangely impersonal and abstract 	0
29798	of the vulgar , sexist , racist humor 	0
5698	to convince the audience that these brats will ever be anything more than losers 	0
66607	crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level . 	0
52370	this is sandler running on empty , repeating what he 's already done way too often . 	0
66472	enters the pantheon of wreckage that includes battlefield earth and showgirls 	0
65256	of unbridled greed and materalism 	0
42865	winds up moving in many directions as it searches ( vainly , i think ) for something fresh to say 	0
59698	in ( the characters ' ) misery 	0
13436	pointless 	0
20899	precious little substance in birthday girl 	0
17940	neglects 	0
11164	staged violence overshadows everything , 	0
42639	, norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , 	0
32976	pompous and garbled . 	0
12132	thought would leave you cold 	0
41231	inadequately 	0
36522	getting in its own way to be anything but frustrating , boring , and forgettable 	0
46428	flatly 	0
55170	the movie generates plot points with a degree of randomness usually achieved only by lottery drawing . 	0
34054	surprisingly juvenile 	0
16429	a popcorn film , not a must-own , or even a must-see 	0
20180	saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) 	0
34027	does n't reach them 	0
66324	there 's nothing to gain from watching they . 	0
51657	, welcome to collinwood never catches fire . 	0
65894	heroes would be a film that is n't this painfully forced , false and fabricated 	0
11482	cheap hysterics 	0
43079	how bad it is 	0
62087	little visible talent and no energy 	0
45042	is a big letdown . 	0
11458	thoughtless 	0
64819	exhaustingly 	0
32884	's hard to understand why anyone in his right mind would even think to make the attraction a movie 	0
22873	poo-poo jokes 	0
25637	the characters are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach . 	0
20400	aimless for much of its running time , 	0
25315	to our dismay 	0
8476	is just a little bit hard to love 	0
12300	feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay 	0
48524	supermarket tabloids 	0
22356	being surprisingly dull 	0
47877	pushes its agenda too forcefully 	0
61640	overtly disagreeable 	0
7457	, it could be a lot better if it were , well , more adventurous . 	0
36967	been there , done that ... a thousand times already , and better . 	0
21377	bogs down in insignificance 	0
44878	incurably 	0
45966	from a xerox machine rather than ( writer-director ) franc 	0
59539	of stupidity , incoherence and sub-sophomoric sexual banter 	0
59239	the story 's pathetic and 	0
29843	phony imagery or music 	0
1136	ends with a story that is so far-fetched it would be impossible to believe if it were n't true 	0
64635	the gabbiest giant-screen movie 	0
60068	the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive . 	0
47417	dopey dialogue and sometimes inadequate performances kill the effect 	0
39151	enactments , however fascinating they may be as history , are too crude to serve the work especially well 	0
2238	overproduced 	0
19205	's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil ' bow wow 	0
23724	denying 	0
7293	have been better off staying on the festival circuit 	0
63163	tiresome love triangles 	0
30061	queasy infatuation and overall strangeness 	0
53805	acknowledges upfront that the plot makes no sense , 	0
41546	half past dead -- or for seagal 	0
15842	manages just to be depressing , as the lead actor phones in his autobiographical performance 	0
26132	pleasant but not more than recycled jock piffle . 	0
8172	quite unengaging 	0
64203	succeed in alienating most viewers 	0
61104	should have ditched the artsy pretensions and revelled in the entertaining shallows 	0
44011	almost unimaginable horror 	0
15817	it 's a hellish , numbing experience to watch 	0
26536	pretentious 	0
27680	julia roberts wannabe 	0
10695	rendered in as flat 	0
48763	puzzling than unsettling 	0
483	overbearing and 	0
44684	were stripped of most of his budget and all of his sense of humor 	0
52581	bibbidy-bobbidi-bland 	0
40517	unwillingness to define his hero 's background or motivations 	0
8469	not counting a few gross-out comedies i 've been trying to forget , this is the first film in a long time that made me want to bolt the theater in the first 10 minutes . 	0
66937	ethnic cleansing 	0
43858	no psychology here , 	0
65039	motionless characters 	0
47835	stupid sequel 	0
6526	a mildly funny , sometimes tedious , ultimately insignificant 	0
58516	's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination 	0
24661	as a director , eastwood is off his game -- 	0
64825	the sorriest and 	0
58775	sketchy characters and immature provocations 	0
55480	dumbed-down tactics 	0
65576	how very bad a motion picture can truly be 	0
34866	van wilder does little that is actually funny with the material 	0
44857	flimsy ending 	0
8052	it is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill 	0
65653	is a mess from start to finish . 	0
15458	, it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at . 	0
4567	these were more repulsive than the first 30 or 40 minutes 	0
7726	a choke leash 	0
65546	accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie 	0
55464	clunker 	0
27895	cliches , painful improbability 	0
30967	chokes on . 	0
47986	remove spider-man the movie from its red herring surroundings and 	0
64774	the saccharine sentimentality 	0
10278	written , flatly , by david kendall and directed , barely , by there 's something about mary co-writer ed decter . 	0
22438	go back and choose to skip it 	0
32105	's because relatively nothing happens . 	0
38909	the film 's predictable denouement 	0
6890	fewer deliberate laughs , more inadvertent ones and stunningly trite 	0
24767	bogged down by an overly sillified plot and stop-and-start pacing . 	0
6998	stroked , luridly colored , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain . 	0
60219	is essentially devoid of interesting characters or even a halfway intriguing plot 	0
61385	their lack of chemistry 	0
5552	is so deadly dull 	0
3244	, uneven action comedy 	0
51611	... the story is far-flung , illogical , and plain stupid . 	0
42464	there 's something fishy about a seasonal holiday kids ' movie ... that derives its moment of most convincing emotional gravity from a scene where santa gives gifts to grownups 	0
62739	pale script 	0
8789	in tight pants and big tits 	0
37402	topple 	0
22298	a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find 	0
7056	, rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer 	0
286	too ludicrous 	0
19943	discover that the answer is as conventional as can be 	0
55963	of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen 	0
6025	too many scenes toward the end 	0
43842	, sweet home alabama is n't as funny as you 'd hoped . 	0
16075	about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo 	0
18464	many of these gross 	0
62256	other words , about as bad a film 	0
4295	the bottom tier of blaxploitation flicks 	0
18690	predominantly amateur cast is painful to watch , 	0
40385	everyone involved with moviemaking is a con artist and a liar 	0
57722	of clichés , depression and bad alternative music 	0
62162	a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell . 	0
59757	would be better as a diary or documentary 	0
55042	i have returned from the beyond to warn you : this movie is 90 minutes long , and life is too short 	0
46615	that same option to slap her creators because they 're clueless and inept 	0
27176	does n't really add up to much 	0
26396	negligible british comedy . 	0
42044	mean-spirited and wryly observant . 	0
